indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-307,D01,2023-10-31,DEPT,,1630,,41.9346539748
IND-307,D01,2026-12-31,DEPT,,,3887,
IND-307,D02,2023-10-31,DEPT,,1725,,28.7787787788
IND-307,D02,2026-12-31,DEPT,,,5994,
IND-307,D03,2023-10-31,DEPT,,857,,24.1748942172
IND-307,D03,2026-12-31,DEPT,,,3545,
IND-307,D04,2023-10-31,DEPT,,404,,27.501701838
IND-307,D04,2026-12-31,DEPT,,,1469,
IND-307,D05,2023-10-31,DEPT,,268,,20.2723146747
IND-307,D05,2026-12-31,DEPT,,,1322,
IND-307,D06,2023-10-31,DEPT,,2602,,30.756501182
IND-307,D06,2026-12-31,DEPT,,,8460,
IND-307,D07,2023-10-31,DEPT,,873,,41.5714285714
IND-307,D07,2026-12-31,DEPT,,,2100,
IND-307,D08,2023-10-31,DEPT,,754,,30.3176517893
IND-307,D08,2026-12-31,DEPT,,,2487,
IND-307,D09,2023-10-31,DEPT,,363,,38.5759829968
IND-307,D09,2026-12-31,DEPT,,,941,
IND-307,D10,2023-10-31,DEPT,,961,,38.8282828283
IND-307,D10,2026-12-31,DEPT,,,2475,
IND-307,D11,2023-10-31,DEPT,,1071,,26.6749688667
IND-307,D11,2026-12-31,DEPT,,,4015,
IND-307,D12,2023-10-31,DEPT,,607,,31.8467995803
IND-307,D12,2026-12-31,DEPT,,,1906,
IND-307,D13,2023-10-31,DEPT,,5262,,32.9678591567
IND-307,D13,2026-12-31,DEPT,,,15961,
IND-307,D14,2023-10-31,DEPT,,2267,,37.9541269044
IND-307,D14,2026-12-31,DEPT,,,5973,
IND-307,D15,2023-10-31,DEPT,,251,,30.5352798054
IND-307,D15,2026-12-31,DEPT,,,822,
IND-307,D16,2023-10-31,DEPT,,1132,,33.6204336204
IND-307,D16,2026-12-31,DEPT,,,3367,
IND-307,D17,2023-10-31,DEPT,,1684,,23.6816200253
IND-307,D17,2026-12-31,DEPT,,,7111,
IND-307,D18,2023-10-31,DEPT,,898,,32.4656543745
IND-307,D18,2026-12-31,DEPT,,,2766,
IND-307,D19,2023-10-31,DEPT,,537,,23.4702797203
IND-307,D19,2026-12-31,DEPT,,,2288,
IND-307,D21,2023-10-31,DEPT,,1457,,39.5386702849
IND-307,D21,2026-12-31,DEPT,,,3685,
IND-307,D22,2023-10-31,DEPT,,1701,,45.9481361426
IND-307,D22,2026-12-31,DEPT,,,3702,
IND-307,D23,2023-10-31,DEPT,,227,,26.091954023
IND-307,D23,2026-12-31,DEPT,,,870,
IND-307,D24,2023-10-31,DEPT,,972,,30.8963763509
IND-307,D24,2026-12-31,DEPT,,,3146,
IND-307,D25,2023-10-31,DEPT,,1612,,31.9777821861
IND-307,D25,2026-12-31,DEPT,,,5041,
IND-307,D26,2023-10-31,DEPT,,1529,,32.2233930453
IND-307,D26,2026-12-31,DEPT,,,4745,
IND-307,D27,2023-10-31,DEPT,,2222,,34.3113032736
IND-307,D27,2026-12-31,DEPT,,,6476,
IND-307,D28,2023-10-31,DEPT,,1509,,43.9429237041
IND-307,D28,2026-12-31,DEPT,,,3434,
IND-307,D29,2023-10-31,DEPT,,2323,,37.8708835996
IND-307,D29,2026-12-31,DEPT,,,6134,
IND-307,D2A,2023-10-31,DEPT,,202,,29.1907514451
IND-307,D2A,2026-12-31,DEPT,,,692,
IND-307,D2B,2023-10-31,DEPT,,248,,23.9382239382
IND-307,D2B,2026-12-31,DEPT,,,1036,
IND-307,D30,2023-10-31,DEPT,,2320,,34.6786248132
IND-307,D30,2026-12-31,DEPT,,,6690,
IND-307,D31,2023-10-31,DEPT,,4405,,39.0860692103
IND-307,D31,2026-12-31,DEPT,,,11270,
IND-307,D32,2023-10-31,DEPT,,360,,26.7657992565
IND-307,D32,2026-12-31,DEPT,,,1345,
IND-307,D33,2023-10-31,DEPT,,4855,,40.0445397559
IND-307,D33,2026-12-31,DEPT,,,12124,
IND-307,D34,2023-10-31,DEPT,,3720,,31.509401999
IND-307,D34,2026-12-31,DEPT,,,11806,
IND-307,D35,2023-10-31,DEPT,,2971,,41.7803403178
IND-307,D35,2026-12-31,DEPT,,,7111,
IND-307,D36,2023-10-31,DEPT,,577,,29.5745771399
IND-307,D36,2026-12-31,DEPT,,,1951,
IND-307,D37,2023-10-31,DEPT,,1807,,40.218117071
IND-307,D37,2026-12-31,DEPT,,,4493,
IND-307,D38,2023-10-31,DEPT,,3629,,32.6085003145
IND-307,D38,2026-12-31,DEPT,,,11129,
IND-307,D39,2023-10-31,DEPT,,633,,25.7631257631
IND-307,D39,2026-12-31,DEPT,,,2457,
IND-307,D40,2023-10-31,DEPT,,1078,,31.2826465467
IND-307,D40,2026-12-31,DEPT,,,3446,
IND-307,D41,2023-10-31,DEPT,,776,,34.1098901099
IND-307,D41,2026-12-31,DEPT,,,2275,
