indic_id,enforce_zone_id,metric_enforce_date,indic_vi,indic_va,indic_vc,maille,indic_ta
IND-334,FRANCE,2022-12-01,245,245,,NAT,0
IND-334,FRANCE,2023-12-31,,,271,NAT,
IND-334,FRANCE,2024-12-31,,,286,NAT,
IND-334,FRANCE,2025-12-31,,,301,NAT,
IND-334,FRANCE,2026-12-31,,,316,NAT,
