indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-521,FRANCE,2022-12-31,NAT,61466,,,,,
IND-521,FRANCE,2023-01-31,NAT,,65179,,,,
IND-521,FRANCE,2023-02-28,NAT,,69645,,,,
IND-521,FRANCE,2023-03-31,NAT,,75766,,,,
IND-521,FRANCE,2023-04-30,NAT,,80868,,,,
IND-521,FRANCE,2023-05-31,NAT,,85883,,100,,100
IND-521,FRANCE,2023-12-31,NAT,,,129466,,129466,
IND-521,R01,2022-12-31,REG,8,,,,,
IND-521,R01,2023-01-31,REG,,8,,,,
IND-521,R01,2023-02-28,REG,,10,,,,
IND-521,R01,2023-03-31,REG,,13,,,,
IND-521,R01,2023-04-30,REG,,16,,,,
IND-521,R01,2023-05-31,REG,,16,,1.2548482774355465,,1.2548482774355465
IND-521,R01,2023-12-31,REG,,,4391,,4391,
IND-521,R04,2022-12-31,REG,1455,,,,,
IND-521,R04,2023-01-31,REG,,1572,,,,
IND-521,R04,2023-02-28,REG,,1698,,,,
IND-521,R04,2023-03-31,REG,,1828,,,,
IND-521,R04,2023-04-30,REG,,1929,,,,
IND-521,R04,2023-05-31,REG,,2183,,100,,100
IND-521,R04,2023-12-31,REG,,,8554,,8554,
IND-521,R11,2022-12-31,REG,4381,,,,,
IND-521,R11,2023-01-31,REG,,4716,,,,
IND-521,R11,2023-02-28,REG,,5188,,,,
IND-521,R11,2023-03-31,REG,,5633,,,,
IND-521,R11,2023-04-30,REG,,6003,,,,
IND-521,R11,2023-05-31,REG,,6389,,100,,100
IND-521,R11,2023-12-31,REG,,,10464,,10464,
IND-521,R24,2022-12-31,REG,2212,,,,,
IND-521,R24,2023-01-31,REG,,2267,,,,
IND-521,R24,2023-02-28,REG,,2411,,,,
IND-521,R24,2023-03-31,REG,,2614,,,,
IND-521,R24,2023-04-30,REG,,2779,,,,
IND-521,R24,2023-05-31,REG,,2994,,100,,100
IND-521,R24,2023-12-31,REG,,,4638,,4638,
IND-521,R27,2022-12-31,REG,2035,,,,,
IND-521,R27,2023-01-31,REG,,2071,,,,
IND-521,R27,2023-02-28,REG,,2091,,,,
IND-521,R27,2023-03-31,REG,,2225,,,,
IND-521,R27,2023-04-30,REG,,2398,,,,
IND-521,R27,2023-05-31,REG,,2574,,100,,100
IND-521,R27,2023-12-31,REG,,,4268,,4268,
IND-521,R28,2022-12-31,REG,4382,,,,,
IND-521,R28,2023-01-31,REG,,4576,,,,
IND-521,R28,2023-02-28,REG,,4905,,,,
IND-521,R28,2023-03-31,REG,,5311,,,,
IND-521,R28,2023-04-30,REG,,5696,,,,
IND-521,R28,2023-05-31,REG,,6132,,100,,100
IND-521,R28,2023-12-31,REG,,,9188,,9188,
IND-521,R32,2022-12-31,REG,5158,,,,,
IND-521,R32,2023-01-31,REG,,5268,,,,
IND-521,R32,2023-02-28,REG,,5549,,,,
IND-521,R32,2023-03-31,REG,,6049,,,,
IND-521,R32,2023-04-30,REG,,6560,,,,
IND-521,R32,2023-05-31,REG,,6840,,100,,100
IND-521,R32,2023-12-31,REG,,,5667,,5667,
IND-521,R44,2022-12-31,REG,5861,,,,,
IND-521,R44,2023-01-31,REG,,6440,,,,
IND-521,R44,2023-02-28,REG,,6919,,,,
IND-521,R44,2023-03-31,REG,,7611,,,,
IND-521,R44,2023-04-30,REG,,8166,,,,
IND-521,R44,2023-05-31,REG,,8743,,100,,100
IND-521,R44,2023-12-31,REG,,,12291,,12291,
IND-521,R52,2022-12-31,REG,5080,,,,,
IND-521,R52,2023-01-31,REG,,5308,,,,
IND-521,R52,2023-02-28,REG,,5630,,,,
IND-521,R52,2023-03-31,REG,,6170,,,,
