indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-614,D06,2022-12-31,DEPT,0,,,
IND-614,D06,2023-06-30,DEPT,,0,,100
IND-614,D06,2026-12-31,DEPT,,,0,
IND-614,D11,2022-12-31,DEPT,0.5,,,
IND-614,D11,2023-06-30,DEPT,,0.5,,100
IND-614,D11,2026-12-31,DEPT,,,0,
IND-614,D13,2022-12-31,DEPT,0.5,,,
IND-614,D13,2023-06-30,DEPT,,0.5,,100
IND-614,D13,2026-12-31,DEPT,,,0,
IND-614,D14,2022-12-31,DEPT,0,,,
IND-614,D14,2023-06-30,DEPT,,0,,100
IND-614,D14,2026-12-31,DEPT,,,0,
IND-614,D17,2022-12-31,DEPT,1,,,
IND-614,D17,2023-06-30,DEPT,,1,,100
IND-614,D17,2026-12-31,DEPT,,,0,
IND-614,D22,2022-12-31,DEPT,0,,,
IND-614,D22,2023-06-30,DEPT,,0,,100
IND-614,D22,2026-12-31,DEPT,,,0,
IND-614,D29,2022-12-31,DEPT,0,,,
IND-614,D29,2023-06-30,DEPT,,0,,100
IND-614,D29,2026-12-31,DEPT,,,0,
IND-614,D2A,2022-12-31,DEPT,0,,,
IND-614,D2A,2023-06-30,DEPT,,0,,100
IND-614,D2A,2026-12-31,DEPT,,,0,
IND-614,D2B,2022-12-31,DEPT,0,,,
IND-614,D2B,2023-06-30,DEPT,,0,,100
IND-614,D2B,2026-12-31,DEPT,,,0,
IND-614,D30,2022-12-31,DEPT,0,,,
IND-614,D30,2023-06-30,DEPT,,0,,100
IND-614,D30,2026-12-31,DEPT,,,0,
IND-614,D33,2022-12-31,DEPT,0,,,
IND-614,D33,2023-06-30,DEPT,,0,,100
IND-614,D33,2026-12-31,DEPT,,,0,
IND-614,D34,2022-12-31,DEPT,0,,,
IND-614,D34,2023-06-30,DEPT,,0,,100
IND-614,D34,2026-12-31,DEPT,,,0,
IND-614,D35,2022-12-31,DEPT,0,,,
IND-614,D35,2023-06-30,DEPT,,0,,100
IND-614,D35,2026-12-31,DEPT,,,0,
IND-614,D40,2022-12-31,DEPT,0,,,
IND-614,D40,2023-06-30,DEPT,,0,,100
IND-614,D40,2026-12-31,DEPT,,,0,
IND-614,D44,2022-12-31,DEPT,0,,,
IND-614,D44,2023-06-30,DEPT,,0,,100
IND-614,D44,2026-12-31,DEPT,,,0,
IND-614,D50,2022-12-31,DEPT,0,,,
IND-614,D50,2023-06-30,DEPT,,0,,100
IND-614,D50,2026-12-31,DEPT,,,0,
IND-614,D56,2022-12-31,DEPT,0.5,,,
IND-614,D56,2023-06-30,DEPT,,0.5,,100
IND-614,D56,2026-12-31,DEPT,,,0,
IND-614,D59,2022-12-31,DEPT,0,,,
IND-614,D59,2023-06-30,DEPT,,0,,100
IND-614,D59,2026-12-31,DEPT,,,0,
IND-614,D62,2022-12-31,DEPT,0,,,
IND-614,D62,2023-06-30,DEPT,,0,,100
IND-614,D62,2026-12-31,DEPT,,,0,
IND-614,D64,2022-12-31,DEPT,0,,,
IND-614,D64,2023-06-30,DEPT,,0,,100
IND-614,D64,2026-12-31,DEPT,,,0,
IND-614,D66,2022-12-31,DEPT,0,,,
IND-614,D66,2023-06-30,DEPT,,0,,100
IND-614,D66,2026-12-31,DEPT,,,0,
IND-614,D76,2022-12-31,DEPT,0,,,
IND-614,D76,2023-06-30,DEPT,,0,,100
IND-614,D76,2026-12-31,DEPT,,,0,
IND-614,D80,2022-12-31,DEPT,0,,,
IND-614,D80,2023-06-30,DEPT,,0,,100
IND-614,D80,2026-12-31,DEPT,,,0,
IND-614,D83,2022-12-31,DEPT,0,,,
IND-614,D83,2023-06-30,DEPT,,0,,100
IND-614,D83,2026-12-31,DEPT,,,0,
IND-614,D85,2022-12-31,DEPT,0,,,
IND-614,D85,2023-06-30,DEPT,,0,,100
IND-614,D85,2026-12-31,DEPT,,,0,
IND-614,D971,2022-12-31,DEPT,0,,,
IND-614,D971,2023-06-30,DEPT,,0,,100
IND-614,D971,2026-12-31,DEPT,,,0,
IND-614,D972,2022-12-31,DEPT,0,,,
IND-614,D972,2023-06-30,DEPT,,0,,100
IND-614,D972,2026-12-31,DEPT,,,0,
IND-614,D974,2022-12-31,DEPT,0,,,
IND-614,D974,2023-06-30,DEPT,,0,,100
IND-614,D974,2026-12-31,DEPT,,,0,
IND-614,D976,2022-12-31,DEPT,0,,,
IND-614,D976,2023-06-30,DEPT,,0,,100
IND-614,D976,2026-12-31,DEPT,,,0,
IND-614,FRANCE,2022-12-31,NAT,0.75,,,
IND-614,FRANCE,2023-06-30,NAT,,2.5,,11.475409836065571
IND-614,FRANCE,2026-12-31,NAT,,,16,
IND-614,R01,2022-12-31,REG,0,,,
