indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-735,D01,2022-12-31,DEPT,38,,,,,
IND-735,D01,2023-06-30,DEPT,,38,,,,
IND-735,D01,2023-07-31,DEPT,,37,,,,
IND-735,D01,2023-08-31,DEPT,,37,,0,,0
IND-735,D01,2026-12-31,DEPT,,,41,,41,
IND-735,D02,2022-12-31,DEPT,44,,,,,
IND-735,D02,2023-06-30,DEPT,,42,,,,
IND-735,D02,2023-07-31,DEPT,,41,,,,
IND-735,D02,2023-08-31,DEPT,,40,,0,,0
IND-735,D02,2026-12-31,DEPT,,,52,,52,
IND-735,D03,2022-12-31,DEPT,24,,,,,
IND-735,D03,2023-06-30,DEPT,,20,,,,
IND-735,D03,2023-07-31,DEPT,,21,,,,
IND-735,D03,2023-08-31,DEPT,,22,,0,,0
IND-735,D03,2026-12-31,DEPT,,,23,,23,
IND-735,D04,2022-12-31,DEPT,10,,,,,
IND-735,D04,2023-06-30,DEPT,,14,,,,
IND-735,D04,2023-07-31,DEPT,,12,,,,
IND-735,D04,2023-08-31,DEPT,,12,,50,,50
IND-735,D04,2026-12-31,DEPT,,,14,,14,
IND-735,D05,2022-12-31,DEPT,17,,,,,
IND-735,D05,2023-06-30,DEPT,,22,,,,
IND-735,D05,2023-07-31,DEPT,,21,,,,
IND-735,D05,2023-08-31,DEPT,,19,,25,,25
IND-735,D05,2026-12-31,DEPT,,,25,,25,
IND-735,D06,2022-12-31,DEPT,41,,,,,
IND-735,D06,2023-06-30,DEPT,,39,,,,
IND-735,D06,2023-07-31,DEPT,,37,,,,
IND-735,D06,2023-08-31,DEPT,,35,,0,,0
IND-735,D06,2026-12-31,DEPT,,,48,,48,
IND-735,D07,2022-12-31,DEPT,22,,,,,
IND-735,D07,2023-06-30,DEPT,,22,,,,
IND-735,D07,2023-07-31,DEPT,,22,,,,
IND-735,D07,2023-08-31,DEPT,,22,,0,,0
IND-735,D07,2026-12-31,DEPT,,,24,,24,
IND-735,D08,2022-12-31,DEPT,26,,,,,
IND-735,D08,2023-06-30,DEPT,,35,,,,
IND-735,D08,2023-07-31,DEPT,,31,,,,
IND-735,D08,2023-08-31,DEPT,,31,,71.4285714286,,71.4285714286
IND-735,D08,2026-12-31,DEPT,,,33,,33,
IND-735,D09,2022-12-31,DEPT,11,,,,,
IND-735,D09,2023-06-30,DEPT,,17,,,,
IND-735,D09,2023-07-31,DEPT,,14,,,,
IND-735,D09,2023-08-31,DEPT,,14,,75,,75
IND-735,D09,2026-12-31,DEPT,,,15,,15,
IND-735,D10,2022-12-31,DEPT,24,,,,,
IND-735,D10,2023-06-30,DEPT,,25,,,,
IND-735,D10,2023-07-31,DEPT,,25,,,,
IND-735,D10,2023-08-31,DEPT,,23,,0,,0
IND-735,D10,2026-12-31,DEPT,,,29,,29,
IND-735,D11,2022-12-31,DEPT,27,,,,,
IND-735,D11,2023-06-30,DEPT,,26,,,,
IND-735,D11,2023-07-31,DEPT,,24,,,,
IND-735,D11,2023-08-31,DEPT,,23,,0,,0
IND-735,D11,2026-12-31,DEPT,,,27,,27,
IND-735,D12,2022-12-31,DEPT,25,,,,,
IND-735,D12,2023-06-30,DEPT,,20,,,,
IND-735,D12,2023-07-31,DEPT,,21,,,,
IND-735,D12,2023-08-31,DEPT,,20,,0,,0
IND-735,D12,2026-12-31,DEPT,,,25,,25,
IND-735,D13,2022-12-31,DEPT,79,,,,,
IND-735,D13,2023-06-30,DEPT,,81,,,,
IND-735,D13,2023-07-31,DEPT,,82,,,,
IND-735,D13,2023-08-31,DEPT,,81,,12.5,,12.5
IND-735,D13,2026-12-31,DEPT,,,95,,95,
IND-735,D14,2022-12-31,DEPT,40,,,,,
IND-735,D14,2023-06-30,DEPT,,41,,,,
IND-735,D14,2023-07-31,DEPT,,42,,,,
IND-735,D14,2023-08-31,DEPT,,41,,20,,20
IND-735,D14,2026-12-31,DEPT,,,45,,45,
IND-735,D15,2022-12-31,DEPT,16,,,,,
IND-735,D15,2023-06-30,DEPT,,16,,,,
IND-735,D15,2023-07-31,DEPT,,16,,,,
IND-735,D15,2023-08-31,DEPT,,16,,0,,0
IND-735,D15,2026-12-31,DEPT,,,18,,18,
IND-735,D16,2022-12-31,DEPT,36,,,,,
IND-735,D16,2023-06-30,DEPT,,32,,,,
IND-735,D16,2023-07-31,DEPT,,33,,,,
IND-735,D16,2023-08-31,DEPT,,33,,0,,0
IND-735,D16,2026-12-31,DEPT,,,38,,38,
IND-735,D17,2022-12-31,DEPT,45,,,,,
IND-735,D17,2023-06-30,DEPT,,42,,,,
IND-735,D17,2023-07-31,DEPT,,42,,,,
IND-735,D17,2023-08-31,DEPT,,41,,0,,0
IND-735,D17,2026-12-31,DEPT,,,46,,46,
IND-735,D18,2022-12-31,DEPT,25,,,,,
IND-735,D18,2023-06-30,DEPT,,29,,,,
IND-735,D18,2023-07-31,DEPT,,28,,,,
IND-735,D18,2023-08-31,DEPT,,28,,75,,75
IND-735,D18,2026-12-31,DEPT,,,29,,29,
IND-735,D19,2022-12-31,DEPT,28,,,,,
IND-735,D19,2023-06-30,DEPT,,30,,,,
IND-735,D19,2023-07-31,DEPT,,30,,,,
IND-735,D19,2023-08-31,DEPT,,29,,20,,20
IND-735,D19,2026-12-31,DEPT,,,33,,33,
IND-735,D21,2022-12-31,DEPT,36,,,,,
IND-735,D21,2023-06-30,DEPT,,41,,,,
IND-735,D21,2023-07-31,DEPT,,42,,,,
IND-735,D21,2023-08-31,DEPT,,39,,30,,30
IND-735,D21,2026-12-31,DEPT,,,46,,46,
IND-735,D22,2022-12-31,DEPT,32,,,,,
IND-735,D22,2023-06-30,DEPT,,34,,,,
IND-735,D22,2023-07-31,DEPT,,34,,,,
IND-735,D22,2023-08-31,DEPT,,33,,16.6666666667,,16.6666666667
IND-735,D22,2026-12-31,DEPT,,,38,,38,
IND-735,D23,2022-12-31,DEPT,16,,,,,
IND-735,D23,2023-06-30,DEPT,,14,,,,
IND-735,D23,2023-07-31,DEPT,,13,,,,
IND-735,D23,2023-08-31,DEPT,,13,,0,,0
IND-735,D23,2026-12-31,DEPT,,,14,,14,
IND-735,D24,2022-12-31,DEPT,31,,,,,
IND-735,D24,2023-06-30,DEPT,,31,,,,
IND-735,D24,2023-07-31,DEPT,,32,,,,
IND-735,D24,2023-08-31,DEPT,,32,,50,,50
IND-735,D24,2026-12-31,DEPT,,,33,,33,
IND-735,D25,2022-12-31,DEPT,28,,,,,
IND-735,D25,2023-06-30,DEPT,,25,,,,
IND-735,D25,2023-07-31,DEPT,,24,,,,
IND-735,D25,2023-08-31,DEPT,,23,,0,,0
IND-735,D25,2026-12-31,DEPT,,,36,,36,
IND-735,D26,2022-12-31,DEPT,29,,,,,
IND-735,D26,2023-06-30,DEPT,,29,,,,
IND-735,D26,2023-07-31,DEPT,,28,,,,
IND-735,D26,2023-08-31,DEPT,,28,,0,,0
IND-735,D26,2026-12-31,DEPT,,,32,,32,
IND-735,D27,2022-12-31,DEPT,40,,,,,
IND-735,D27,2023-06-30,DEPT,,31,,,,
IND-735,D27,2023-07-31,DEPT,,32,,,,
IND-735,D27,2023-08-31,DEPT,,32,,0,,0
IND-735,D27,2026-12-31,DEPT,,,40,,40,
IND-735,D28,2022-12-31,DEPT,21,,,,,
IND-735,D28,2023-06-30,DEPT,,22,,,,
IND-735,D28,2023-07-31,DEPT,,21,,,,
IND-735,D28,2023-08-31,DEPT,,21,,0,,0
IND-735,D28,2026-12-31,DEPT,,,23,,23,
IND-735,D29,2022-12-31,DEPT,44,,,,,
IND-735,D29,2023-06-30,DEPT,,45,,,,
IND-735,D29,2023-07-31,DEPT,,45,,,,
IND-735,D29,2023-08-31,DEPT,,45,,25,,25
IND-735,D29,2026-12-31,DEPT,,,48,,48,
IND-735,D2A,2022-12-31,DEPT,28,,,,,
IND-735,D2A,2023-06-30,DEPT,,15,,,,
IND-735,D2A,2023-07-31,DEPT,,14,,,,
IND-735,D2A,2023-08-31,DEPT,,14,,0,,0
IND-735,D2A,2026-12-31,DEPT,,,18,,18,
IND-735,D2B,2022-12-31,DEPT,28,,,,,
IND-735,D2B,2023-06-30,DEPT,,16,,,,
IND-735,D2B,2023-07-31,DEPT,,15,,,,
IND-735,D2B,2023-08-31,DEPT,,15,,0,,0
IND-735,D2B,2026-12-31,DEPT,,,17,,17,
IND-735,D30,2022-12-31,DEPT,45,,,,,
IND-735,D30,2023-06-30,DEPT,,46,,,,
IND-735,D30,2023-07-31,DEPT,,45,,,,
IND-735,D30,2023-08-31,DEPT,,45,,0,,0
IND-735,D30,2026-12-31,DEPT,,,51,,51,
IND-735,D31,2022-12-31,DEPT,67,,,,,
IND-735,D31,2023-06-30,DEPT,,41,,,,
IND-735,D31,2023-07-31,DEPT,,44,,,,
IND-735,D31,2023-08-31,DEPT,,42,,0,,0
IND-735,D31,2026-12-31,DEPT,,,65,,65,
IND-735,D32,2022-12-31,DEPT,15,,,,,
IND-735,D32,2023-06-30,DEPT,,18,,,,
IND-735,D32,2023-07-31,DEPT,,16,,,,
IND-735,D32,2023-08-31,DEPT,,16,,33.3333333333,,33.3333333333
IND-735,D32,2026-12-31,DEPT,,,18,,18,
IND-735,D33,2022-12-31,DEPT,81,,,,,
IND-735,D33,2023-06-30,DEPT,,77,,,,
IND-735,D33,2023-07-31,DEPT,,76,,,,
IND-735,D33,2023-08-31,DEPT,,73,,0,,0
IND-735,D33,2026-12-31,DEPT,,,81,,81,
IND-735,D34,2022-12-31,DEPT,71,,,,,
IND-735,D34,2023-06-30,DEPT,,66,,,,
IND-735,D34,2023-07-31,DEPT,,66,,,,
IND-735,D34,2023-08-31,DEPT,,66,,0,,0
IND-735,D34,2026-12-31,DEPT,,,70,,70,
