indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-328,D01,2022-03-31,DEPT,2250,,,,,
IND-328,D01,2023-03-31,DEPT,,2476,,,,
IND-328,D02,2022-03-31,DEPT,1326,,,,,
IND-328,D02,2023-03-31,DEPT,,1816,,,,
IND-328,D03,2022-03-31,DEPT,923,,,,,
IND-328,D03,2023-03-31,DEPT,,867,,,,
IND-328,D04,2022-03-31,DEPT,556,,,,,
IND-328,D04,2023-03-31,DEPT,,408,,,,
IND-328,D05,2022-03-31,DEPT,208,,,,,
IND-328,D05,2023-03-31,DEPT,,304,,,,
IND-328,D06,2022-03-31,DEPT,3779,,,,,
IND-328,D06,2023-03-31,DEPT,,3490,,,,
IND-328,D07,2022-03-31,DEPT,701,,,,,
IND-328,D07,2023-03-31,DEPT,,780,,,,
IND-328,D08,2022-03-31,DEPT,650,,,,,
IND-328,D08,2023-03-31,DEPT,,682,,,,
IND-328,D09,2022-03-31,DEPT,300,,,,,
IND-328,D09,2023-03-31,DEPT,,371,,,,
IND-328,D10,2022-03-31,DEPT,912,,,,,
IND-328,D10,2023-03-31,DEPT,,912,,,,
IND-328,D11,2022-03-31,DEPT,1342,,,,,
IND-328,D11,2023-03-31,DEPT,,1562,,,,
IND-328,D12,2022-03-31,DEPT,320,,,,,
IND-328,D12,2023-03-31,DEPT,,344,,,,
IND-328,D13,2022-03-31,DEPT,12187,,,,,
IND-328,D13,2023-03-31,DEPT,,11670,,,,
IND-328,D14,2022-03-31,DEPT,864,,,,,
IND-328,D14,2023-03-31,DEPT,,1289,,,,
IND-328,D15,2022-03-31,DEPT,169,,,,,
IND-328,D15,2023-03-31,DEPT,,159,,,,
IND-328,D16,2022-03-31,DEPT,957,,,,,
IND-328,D16,2023-03-31,DEPT,,854,,,,
IND-328,D17,2022-03-31,DEPT,1645,,,,,
