indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-602,D01,2022-12-31,DEPT,47,,,,,
IND-602,D01,2023-01-31,DEPT,,47,,,,
IND-602,D01,2023-02-28,DEPT,,47,,,,
IND-602,D01,2023-03-31,DEPT,,47,,,,
IND-602,D01,2023-04-30,DEPT,,47,,,,
IND-602,D01,2023-05-31,DEPT,,47,,,,
IND-602,D01,2023-06-30,DEPT,,47,,0,,0
IND-602,D01,2023-12-31,DEPT,,,64,,,
IND-602,D01,2026-12-31,DEPT,,,,,120,
IND-602,D02,2022-12-31,DEPT,184,,,,,
IND-602,D02,2023-01-31,DEPT,,184,,,,
IND-602,D02,2023-02-28,DEPT,,184,,,,
IND-602,D02,2023-03-31,DEPT,,184,,,,
IND-602,D02,2023-04-30,DEPT,,184,,,,
IND-602,D02,2023-05-31,DEPT,,184,,,,
IND-602,D02,2023-06-30,DEPT,,184,,0,,0
IND-602,D02,2023-12-31,DEPT,,,213,,,
IND-602,D02,2026-12-31,DEPT,,,,,310,
IND-602,D03,2022-12-31,DEPT,36,,,,,
IND-602,D03,2023-01-31,DEPT,,36,,,,
IND-602,D03,2023-02-28,DEPT,,36,,,,
IND-602,D03,2023-03-31,DEPT,,36,,,,
IND-602,D03,2023-04-30,DEPT,,36,,,,
IND-602,D03,2023-05-31,DEPT,,36,,,,
IND-602,D03,2023-06-30,DEPT,,36,,0,,0
IND-602,D03,2023-12-31,DEPT,,,46,,,
IND-602,D03,2026-12-31,DEPT,,,,,81,
IND-602,D04,2022-12-31,DEPT,30,,,,,
IND-602,D04,2023-01-31,DEPT,,30,,,,
IND-602,D04,2023-02-28,DEPT,,30,,,,
IND-602,D04,2023-03-31,DEPT,,30,,,,
IND-602,D04,2023-04-30,DEPT,,30,,,,
IND-602,D04,2023-05-31,DEPT,,30,,,,
IND-602,D04,2023-06-30,DEPT,,30,,0,,0
IND-602,D04,2023-12-31,DEPT,,,39,,,
IND-602,D04,2026-12-31,DEPT,,,,,69,
IND-602,D05,2022-12-31,DEPT,1,,,,,
IND-602,D05,2023-01-31,DEPT,,1,,,,
IND-602,D05,2023-02-28,DEPT,,1,,,,
IND-602,D05,2023-03-31,DEPT,,1,,,,
IND-602,D05,2023-04-30,DEPT,,1,,,,
IND-602,D05,2023-05-31,DEPT,,1,,,,
IND-602,D05,2023-06-30,DEPT,,1,,100,,100
IND-602,D05,2023-12-31,DEPT,,,1,,,
IND-602,D05,2026-12-31,DEPT,,,,,1,
IND-602,D06,2022-12-31,DEPT,76,,,,,
IND-602,D06,2023-01-31,DEPT,,76,,,,
IND-602,D06,2023-02-28,DEPT,,76,,,,
IND-602,D06,2023-03-31,DEPT,,76,,,,
IND-602,D06,2023-04-30,DEPT,,76,,,,
IND-602,D06,2023-05-31,DEPT,,76,,,,
IND-602,D06,2023-06-30,DEPT,,76,,0,,0
IND-602,D06,2023-12-31,DEPT,,,99,,,
IND-602,D06,2026-12-31,DEPT,,,,,177,
IND-602,D07,2022-12-31,DEPT,42,,,,,
IND-602,D07,2023-01-31,DEPT,,42,,,,
IND-602,D07,2023-02-28,DEPT,,42,,,,
IND-602,D07,2023-03-31,DEPT,,42,,,,
IND-602,D07,2023-04-30,DEPT,,42,,,,
IND-602,D07,2023-05-31,DEPT,,42,,,,
IND-602,D07,2023-06-30,DEPT,,42,,0,,0
IND-602,D07,2023-12-31,DEPT,,,43,,,
IND-602,D07,2026-12-31,DEPT,,,,,46,
IND-602,D08,2022-12-31,DEPT,4,,,,,
IND-602,D08,2023-01-31,DEPT,,4,,,,
IND-602,D08,2023-02-28,DEPT,,4,,,,
IND-602,D08,2023-03-31,DEPT,,4,,,,
IND-602,D08,2023-04-30,DEPT,,4,,,,
IND-602,D08,2023-05-31,DEPT,,4,,,,
IND-602,D08,2023-06-30,DEPT,,4,,0,,0
