indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-215,FRANCE,2022-12-31,NAT,35200,,,
IND-215,FRANCE,2026-12-31,NAT,,,49000,
IND-215,R11,2022-12-31,REG,9503,,,
IND-215,R11,2026-12-31,REG,,,46461,
IND-215,R24,2022-12-31,REG,816,,,
IND-215,R24,2026-12-31,REG,,,1551,
IND-215,R27,2022-12-31,REG,593,,,
IND-215,R27,2026-12-31,REG,,,1050,
IND-215,R28,2022-12-31,REG,552,,,
IND-215,R28,2026-12-31,REG,,,1431,
IND-215,R32,2022-12-31,REG,2661,,,
IND-215,R32,2026-12-31,REG,,,5496,
IND-215,R44,2022-12-31,REG,6792,,,
IND-215,R44,2026-12-31,REG,,,8005,
IND-215,R52,2022-12-31,REG,2519,,,
IND-215,R52,2026-12-31,REG,,,3504,
IND-215,R53,2022-12-31,REG,1322,,,
IND-215,R53,2026-12-31,REG,,,1866,
IND-215,R75,2022-12-31,REG,1775,,,
IND-215,R75,2026-12-31,REG,,,2658,
IND-215,R76,2022-12-31,REG,2058,,,
IND-215,R76,2026-12-31,REG,,,2783,
IND-215,R84,2022-12-31,REG,5994,,,
IND-215,R84,2026-12-31,REG,,,7831,
IND-215,R93,2022-12-31,REG,608,,,
IND-215,R93,2026-12-31,REG,,,3446,
