indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-610,FRANCE,2022-12-31,NAT,15.634,,,
IND-610,FRANCE,2023-03-31,NAT,,16.444,,6.015450350032372
IND-610,FRANCE,2026-12-31,NAT,,,29.099326,
IND-610,R11,2022-12-31,REG,0.259,,,
IND-610,R11,2023-03-31,REG,,0.294,,4.879483722739369
IND-610,R11,2026-12-31,REG,,,0.976289,
IND-610,R24,2022-12-31,REG,0.8,,,
IND-610,R24,2023-03-31,REG,,0.857,,5.215052287761096
IND-610,R24,2026-12-31,REG,,,1.89299,
IND-610,R27,2022-12-31,REG,0.628,,,
IND-610,R27,2023-03-31,REG,,0.668,,4.156405540488586
IND-610,R27,2026-12-31,REG,,,1.59037,
IND-610,R28,2022-12-31,REG,0.267,,,
IND-610,R28,2023-03-31,REG,,0.278,,1.7732382877611093
IND-610,R28,2026-12-31,REG,,,0.887334,
IND-610,R32,2022-12-31,REG,0.433,,,
IND-610,R32,2023-03-31,REG,,0.454,,2.5350592660641276
IND-610,R32,2026-12-31,REG,,,1.261383,
IND-610,R44,2022-12-31,REG,1.128,,,
IND-610,R44,2023-03-31,REG,,1.187,,4.89177973725339
IND-610,R44,2026-12-31,REG,,,2.334105,
IND-610,R52,2022-12-31,REG,0.927,,,
IND-610,R52,2023-03-31,REG,,0.986,,6.631791685306872
IND-610,R52,2026-12-31,REG,,,1.816654,
IND-610,R53,2022-12-31,REG,0.419,,,
IND-610,R53,2023-03-31,REG,,0.443,,3.531572255968357
IND-610,R53,2026-12-31,REG,,,1.098584,
IND-610,R75,2022-12-31,REG,3.884,,,
IND-610,R75,2023-03-31,REG,,4.041,,7.489718334114903
IND-610,R75,2026-12-31,REG,,,5.980207,
IND-610,R76,2022-12-31,REG,3.109,,,
IND-610,R76,2023-03-31,REG,,3.269,,9.358186336697017
IND-610,R76,2026-12-31,REG,,,4.818733,
IND-610,R84,2022-12-31,REG,1.848,,,
IND-610,R84,2023-03-31,REG,,1.941,,6.981919081810074
IND-610,R84,2026-12-31,REG,,,3.180012,
IND-610,R93,2022-12-31,REG,1.932,,,
IND-610,R93,2023-03-31,REG,,2.026,,7.064137104380141
IND-610,R93,2026-12-31,REG,,,3.262665,
