indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-519,D01,2022-12-31,DEPT,3,,,
IND-519,D01,2023-06-30,DEPT,,3,,100
IND-519,D01,2023-12-31,DEPT,,,3,
IND-519,D02,2022-12-31,DEPT,1,,,
IND-519,D02,2023-06-30,DEPT,,1,,100
IND-519,D02,2023-12-31,DEPT,,,1,
IND-519,D03,2023-12-31,DEPT,,,0,
IND-519,D04,2023-12-31,DEPT,,,1,
IND-519,D05,2023-12-31,DEPT,,,0,
IND-519,D06,2022-12-31,DEPT,4,,,
IND-519,D06,2023-06-30,DEPT,,4,,0
IND-519,D06,2023-12-31,DEPT,,,7,
IND-519,D07,2022-12-31,DEPT,1,,,
IND-519,D07,2023-06-30,DEPT,,1,,0
IND-519,D07,2023-12-31,DEPT,,,4,
IND-519,D08,2023-12-31,DEPT,,,1,
IND-519,D09,2023-12-31,DEPT,,,1,
IND-519,D10,2023-12-31,DEPT,,,0,
IND-519,D11,2023-12-31,DEPT,,,0,
IND-519,D12,2023-12-31,DEPT,,,0,
IND-519,D13,2022-12-31,DEPT,4,,,
IND-519,D13,2023-06-30,DEPT,,4,,0
IND-519,D13,2023-12-31,DEPT,,,6,
IND-519,D14,2023-12-31,DEPT,,,0,
IND-519,D15,2023-12-31,DEPT,,,0,
IND-519,D16,2022-12-31,DEPT,1,,,
IND-519,D16,2023-06-30,DEPT,,2,,100
IND-519,D16,2023-12-31,DEPT,,,2,
IND-519,D17,2022-12-31,DEPT,1,,,
IND-519,D17,2023-06-30,DEPT,,1,,100
IND-519,D17,2023-12-31,DEPT,,,1,
IND-519,D18,2022-12-31,DEPT,3,,,
IND-519,D18,2023-06-30,DEPT,,3,,100
IND-519,D18,2023-12-31,DEPT,,,3,
IND-519,D19,2022-12-31,DEPT,1,,,
IND-519,D19,2023-06-30,DEPT,,1,,100
IND-519,D19,2023-12-31,DEPT,,,1,
IND-519,D21,2022-12-31,DEPT,3,,,
IND-519,D21,2023-06-30,DEPT,,3,,100
IND-519,D21,2023-12-31,DEPT,,,3,
IND-519,D22,2022-12-31,DEPT,1,,,
IND-519,D22,2023-06-30,DEPT,,1,,100
IND-519,D22,2023-12-31,DEPT,,,1,
IND-519,D23,2023-12-31,DEPT,,,0,
IND-519,D24,2022-12-31,DEPT,2,,,
IND-519,D24,2023-06-30,DEPT,,2,,0
IND-519,D24,2023-12-31,DEPT,,,3,
IND-519,D25,2022-12-31,DEPT,1,,,
IND-519,D25,2023-06-30,DEPT,,2,,100
IND-519,D25,2023-12-31,DEPT,,,2,
IND-519,D26,2022-12-31,DEPT,7,,,
IND-519,D26,2023-06-30,DEPT,,9,,40
IND-519,D26,2023-12-31,DEPT,,,12,
IND-519,D27,2022-12-31,DEPT,4,,,
IND-519,D27,2023-06-30,DEPT,,4,,0
IND-519,D27,2023-12-31,DEPT,,,6,
IND-519,D28,2022-12-31,DEPT,2,,,
IND-519,D28,2023-06-30,DEPT,,2,,0
IND-519,D28,2023-12-31,DEPT,,,4,
IND-519,D29,2022-12-31,DEPT,3,,,
IND-519,D29,2023-06-30,DEPT,,3,,0
IND-519,D29,2023-12-31,DEPT,,,4,
IND-519,D2A,2022-12-31,DEPT,1,,,
IND-519,D2A,2023-06-30,DEPT,,1,,0
IND-519,D2A,2023-12-31,DEPT,,,2,
IND-519,D2B,2023-12-31,DEPT,,,0,
IND-519,D30,2022-12-31,DEPT,9,,,
IND-519,D30,2023-06-30,DEPT,,9,,100
IND-519,D30,2023-12-31,DEPT,,,9,
IND-519,D31,2022-12-31,DEPT,3,,,
IND-519,D31,2023-06-30,DEPT,,5,,100
IND-519,D31,2023-12-31,DEPT,,,5,
IND-519,D32,2022-12-31,DEPT,4,,,
IND-519,D32,2023-06-30,DEPT,,7,,100
IND-519,D32,2023-12-31,DEPT,,,7,
IND-519,D33,2022-12-31,DEPT,3,,,
IND-519,D33,2023-06-30,DEPT,,3,,0
IND-519,D33,2023-12-31,DEPT,,,4,
IND-519,D34,2022-12-31,DEPT,13,,,
IND-519,D34,2023-06-30,DEPT,,16,,100
IND-519,D34,2023-12-31,DEPT,,,16,
IND-519,D35,2022-12-31,DEPT,7,,,
IND-519,D35,2023-06-30,DEPT,,7,,0
IND-519,D35,2023-12-31,DEPT,,,9,
IND-519,D36,2022-12-31,DEPT,5,,,
IND-519,D36,2023-06-30,DEPT,,5,,100
IND-519,D36,2023-12-31,DEPT,,,5,
IND-519,D37,2022-12-31,DEPT,4,,,
IND-519,D37,2023-06-30,DEPT,,4,,0
IND-519,D37,2023-12-31,DEPT,,,7,
IND-519,D38,2022-12-31,DEPT,5,,,
IND-519,D38,2023-06-30,DEPT,,5,,0
IND-519,D38,2023-12-31,DEPT,,,8,
IND-519,D39,2023-12-31,DEPT,,,0,
IND-519,D40,2022-12-31,DEPT,2,,,
IND-519,D40,2023-06-30,DEPT,,2,,100
IND-519,D40,2023-12-31,DEPT,,,2,
IND-519,D41,2022-12-31,DEPT,2,,,
IND-519,D41,2023-06-30,DEPT,,3,,50
IND-519,D41,2023-12-31,DEPT,,,4,
IND-519,D42,2022-12-31,DEPT,5,,,
IND-519,D42,2023-06-30,DEPT,,7,,66.6666666667
IND-519,D42,2023-12-31,DEPT,,,8,
IND-519,D43,2023-12-31,DEPT,,,0,
IND-519,D44,2022-12-31,DEPT,3,,,
IND-519,D44,2023-06-30,DEPT,,5,,100
IND-519,D44,2023-12-31,DEPT,,,5,
IND-519,D45,2023-12-31,DEPT,,,0,
IND-519,D46,2023-12-31,DEPT,,,0,
