indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-373,FRANCE,2022-12-31,NAT,78.2,78.2,,0,,0
IND-373,FRANCE,2023-12-31,NAT,,,79.1,,,
IND-373,FRANCE,2026-12-31,NAT,,,,,81.5,
IND-373,R01,2023-05-31,REG,,93.2,,,,
IND-373,R02,2023-05-31,REG,,84.2,,,,
IND-373,R03,2023-05-31,REG,,78.2,,,,
IND-373,R04,2023-05-31,REG,,89.5,,,,
IND-373,R06,2023-05-31,REG,,78,,,,
IND-373,R11,2023-05-31,REG,,75.6,,,,
IND-373,R24,2023-05-31,REG,,81.8,,,,
IND-373,R27,2023-05-31,REG,,74.5,,,,
IND-373,R28,2023-05-31,REG,,77.1,,,,
IND-373,R32,2023-05-31,REG,,80.6,,,,
IND-373,R44,2023-05-31,REG,,77.1,,,,
IND-373,R52,2023-05-31,REG,,79.8,,,,
IND-373,R53,2023-05-31,REG,,68.2,,,,
IND-373,R75,2023-05-31,REG,,78,,,,
IND-373,R76,2023-05-31,REG,,82,,,,
IND-373,R84,2023-05-31,REG,,76.4,,,,
IND-373,R93,2023-05-31,REG,,83.6,,,,
IND-373,R94,2023-05-31,REG,,61.1,,,,
