indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-313,D01,2022-01-31,DEPT,,128,,,,
IND-313,D01,2022-02-28,DEPT,,71,,,,
IND-313,D01,2022-03-31,DEPT,,61,,,,
IND-313,D01,2022-04-30,DEPT,,43,,,,
IND-313,D01,2022-05-31,DEPT,,45,,,,
IND-313,D01,2022-06-30,DEPT,,82,,,,
IND-313,D01,2022-07-31,DEPT,,442,,,,
IND-313,D01,2022-08-31,DEPT,,1189,,,,
IND-313,D01,2022-09-30,DEPT,,3236,,,,
IND-313,D01,2022-10-31,DEPT,,531,,,,
IND-313,D01,2022-11-30,DEPT,,233,,,,
IND-313,D01,2022-12-01,DEPT,6211,,,,,
IND-313,D01,2022-12-31,DEPT,6211,150,,,,
IND-313,D01,2023-01-01,DEPT,,6214,,,,
IND-313,D01,2023-01-31,DEPT,,131,,1.0362367,,0.2416334152
IND-313,D01,2023-12-31,DEPT,,,6500.509144,,6500.50914429874,
IND-313,D01,2024-12-31,DEPT,,,,,6803.5129826294515,
IND-313,D01,2025-12-31,DEPT,,,,,7120.640534042495,
IND-313,D01,2026-12-31,DEPT,,,,,7452.550138,
IND-313,D02,2022-01-31,DEPT,,87,,,,
IND-313,D02,2022-02-28,DEPT,,51,,,,
IND-313,D02,2022-03-31,DEPT,,30,,,,
IND-313,D02,2022-04-30,DEPT,,42,,,,
IND-313,D02,2022-05-31,DEPT,,26,,,,
IND-313,D02,2022-06-30,DEPT,,78,,,,
IND-313,D02,2022-07-31,DEPT,,426,,,,
IND-313,D02,2022-08-31,DEPT,,638,,,,
IND-313,D02,2022-09-30,DEPT,,1798,,,,
IND-313,D02,2022-10-31,DEPT,,420,,,,
IND-313,D02,2022-11-30,DEPT,,184,,,,
IND-313,D02,2022-12-01,DEPT,3940,,,,,
IND-313,D02,2022-12-31,DEPT,3940,160,,,,
IND-313,D02,2023-01-01,DEPT,,3925,,,,
IND-313,D02,2023-01-31,DEPT,,72,,0,,0
IND-313,D02,2023-12-31,DEPT,,,4123.652557,,4123.652556518602,
IND-313,D02,2024-12-31,DEPT,,,,,4315.865585503147,
IND-313,D02,2025-12-31,DEPT,,,,,4517.03811046972,
IND-313,D02,2026-12-31,DEPT,,,,,4727.587754,
IND-313,D03,2022-01-31,DEPT,,70,,,,
IND-313,D03,2022-02-28,DEPT,,59,,,,
IND-313,D03,2022-03-31,DEPT,,51,,,,
IND-313,D03,2022-04-30,DEPT,,19,,,,
IND-313,D03,2022-05-31,DEPT,,32,,,,
IND-313,D03,2022-06-30,DEPT,,55,,,,
IND-313,D03,2022-07-31,DEPT,,221,,,,
IND-313,D03,2022-08-31,DEPT,,416,,,,
IND-313,D03,2022-09-30,DEPT,,1458,,,,
