indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-766,D01,2022-06-30,DEPT,13,,,,,
IND-766,D01,2023-06-30,DEPT,,62,,100,,63.6363636364
IND-766,D01,2023-12-31,DEPT,,,45,,,
IND-766,D01,2026-12-31,DEPT,,,,,90,
IND-766,D02,2022-06-30,DEPT,13,,,,,
IND-766,D02,2023-06-30,DEPT,,50,,100,,48.0519480519
IND-766,D02,2023-12-31,DEPT,,,45,,,
IND-766,D02,2026-12-31,DEPT,,,,,90,
IND-766,D03,2022-06-30,DEPT,13,,,,,
IND-766,D03,2023-06-30,DEPT,,65,,100,,67.5324675325
IND-766,D03,2023-12-31,DEPT,,,45,,,
IND-766,D03,2026-12-31,DEPT,,,,,90,
IND-766,D04,2022-06-30,DEPT,13,,,,,
IND-766,D04,2023-06-30,DEPT,,55,,100,,54.5454545455
IND-766,D04,2023-12-31,DEPT,,,45,,,
IND-766,D04,2026-12-31,DEPT,,,,,90,
IND-766,D05,2022-06-30,DEPT,13,,,,,
IND-766,D05,2023-06-30,DEPT,,68,,100,,71.4285714286
IND-766,D05,2023-12-31,DEPT,,,45,,,
IND-766,D05,2026-12-31,DEPT,,,,,90,
IND-766,D06,2022-06-30,DEPT,13,,,,,
IND-766,D06,2023-06-30,DEPT,,42,,90.625,,37.6623376623
IND-766,D06,2023-12-31,DEPT,,,45,,,
IND-766,D06,2026-12-31,DEPT,,,,,90,
IND-766,D07,2022-06-30,DEPT,13,,,,,
IND-766,D07,2023-06-30,DEPT,,49,,100,,46.7532467532
IND-766,D07,2023-12-31,DEPT,,,45,,,
IND-766,D07,2026-12-31,DEPT,,,,,90,
IND-766,D08,2022-06-30,DEPT,13,,,,,
IND-766,D08,2023-06-30,DEPT,,66,,100,,68.8311688312
IND-766,D08,2023-12-31,DEPT,,,45,,,
IND-766,D08,2026-12-31,DEPT,,,,,90,
IND-766,D09,2022-06-30,DEPT,13,,,,,
IND-766,D09,2023-06-30,DEPT,,63,,100,,64.9350649351
IND-766,D09,2023-12-31,DEPT,,,45,,,
IND-766,D09,2026-12-31,DEPT,,,,,90,
IND-766,D10,2022-06-30,DEPT,13,,,,,
IND-766,D10,2023-06-30,DEPT,,46,,100,,42.8571428571
IND-766,D10,2023-12-31,DEPT,,,45,,,
IND-766,D10,2026-12-31,DEPT,,,,,90,
IND-766,D11,2022-06-30,DEPT,13,,,,,
IND-766,D11,2023-06-30,DEPT,,53,,100,,51.9480519481
IND-766,D11,2023-12-31,DEPT,,,45,,,
IND-766,D11,2026-12-31,DEPT,,,,,90,
IND-766,D12,2022-06-30,DEPT,13,,,,,
IND-766,D12,2023-06-30,DEPT,,55,,100,,54.5454545455
IND-766,D12,2023-12-31,DEPT,,,45,,,
IND-766,D12,2026-12-31,DEPT,,,,,90,
IND-766,D13,2022-06-30,DEPT,13,,,,,
IND-766,D13,2023-06-30,DEPT,,45,,100,,41.5584415584
IND-766,D13,2023-12-31,DEPT,,,45,,,
IND-766,D13,2026-12-31,DEPT,,,,,90,
IND-766,D14,2022-06-30,DEPT,13,,,,,
IND-766,D14,2023-06-30,DEPT,,64,,100,,66.2337662338
