indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-783,FRANCE,2022-12-31,NAT,29847602,29847602,,,,
IND-783,R11,2022-12-31,REG,4054664,4054664,,,,
IND-783,R24,2022-12-31,REG,271937,271937,,,,
IND-783,R27,2022-12-31,REG,881900,881900,,,,
IND-783,R28,2022-12-31,REG,2773484,2773484,,,,
IND-783,R32,2022-12-31,REG,3298022,3298022,,,,
IND-783,R44,2022-12-31,REG,1682562,1682562,,,,
IND-783,R52,2022-12-31,REG,2294406,2294406,,,,
IND-783,R53,2022-12-31,REG,1885011,1885011,,,,
IND-783,R75,2022-12-31,REG,2924668,2924668,,,,
IND-783,R76,2022-12-31,REG,2876557,2876557,,,,
IND-783,R84,2022-12-31,REG,6804391,6804391,,,,
IND-783,R93,2022-12-31,REG,100000,100000,,,,
