indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-686,D01,2022-12-31,DEPT,19.1,,,,,
IND-686,D01,2023-03-31,DEPT,,17.9,,,,
IND-686,D02,2022-12-31,DEPT,16.1,,,,,
IND-686,D02,2023-03-31,DEPT,,16.5,,,,
IND-686,D03,2022-12-31,DEPT,17.9,,,,,
IND-686,D03,2023-03-31,DEPT,,18.9,,,,
IND-686,D04,2022-12-31,DEPT,18.8,,,,,
IND-686,D04,2023-03-31,DEPT,,18.9,,,,
IND-686,D05,2022-12-31,DEPT,17.5,,,,,
IND-686,D05,2023-03-31,DEPT,,20.6,,,,
IND-686,D06,2022-12-31,DEPT,17.7,,,,,
IND-686,D06,2023-03-31,DEPT,,18.1,,,,
IND-686,D07,2022-12-31,DEPT,18.2,,,,,
IND-686,D07,2023-03-31,DEPT,,17.1,,,,
IND-686,D08,2022-12-31,DEPT,16.1,,,,,
IND-686,D08,2023-03-31,DEPT,,16.6,,,,
IND-686,D09,2022-12-31,DEPT,18.6,,,,,
IND-686,D09,2023-03-31,DEPT,,19.6,,,,
IND-686,D10,2022-12-31,DEPT,19.2,,,,,
IND-686,D10,2023-03-31,DEPT,,17.9,,,,
IND-686,D11,2022-12-31,DEPT,17.7,,,,,
IND-686,D11,2023-03-31,DEPT,,17.1,,,,
IND-686,D12,2022-12-31,DEPT,17.1,,,,,
IND-686,D12,2023-03-31,DEPT,,16.7,,,,
IND-686,D13,2022-12-31,DEPT,15.8,,,,,
IND-686,D13,2023-03-31,DEPT,,16.2,,,,
IND-686,D14,2022-12-31,DEPT,15.7,,,,,
IND-686,D14,2023-03-31,DEPT,,16.5,,,,
IND-686,D15,2022-12-31,DEPT,19.3,,,,,
IND-686,D15,2023-03-31,DEPT,,17.9,,,,
IND-686,D16,2022-12-31,DEPT,19,,,,,
IND-686,D16,2023-03-31,DEPT,,17.8,,,,
IND-686,D17,2022-12-31,DEPT,17.7,,,,,
IND-686,D17,2023-03-31,DEPT,,15.9,,,,
IND-686,D18,2022-12-31,DEPT,17.7,,,,,
