indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-385,D01,2022-12-31,DEPT,6,6,,,,
IND-385,D01,2023-06-30,DEPT,,6,,0,,0
IND-385,D01,2023-12-31,DEPT,,,5.9,,,
IND-385,D01,2026-12-31,DEPT,,,,,5.4,
IND-385,D02,2022-12-31,DEPT,4.2,4.2,,,,
IND-385,D02,2023-06-30,DEPT,,4.2,,0,,0
IND-385,D02,2023-12-31,DEPT,,,4.1,,,
IND-385,D02,2026-12-31,DEPT,,,,,3.8,
IND-385,D03,2022-12-31,DEPT,9,9,,,,
IND-385,D03,2023-06-30,DEPT,,9,,0,,0
IND-385,D03,2023-12-31,DEPT,,,8.9,,,
IND-385,D03,2026-12-31,DEPT,,,,,8.8,
IND-385,D04,2022-12-31,DEPT,5.2,5.2,,,,
IND-385,D04,2023-06-30,DEPT,,5.2,,0,,0
IND-385,D04,2023-12-31,DEPT,,,5.1,,,
IND-385,D04,2026-12-31,DEPT,,,,,5,
IND-385,D05,2022-12-31,DEPT,3.6,3.6,,,,
IND-385,D05,2023-06-30,DEPT,,3.6,,100,,0
IND-385,D05,2023-12-31,DEPT,,,3.6,,,
IND-385,D05,2026-12-31,DEPT,,,,,3.4,
IND-385,D06,2022-12-31,DEPT,1.2,1.2,,,,
IND-385,D06,2023-06-30,DEPT,,1.2,,100,,100
IND-385,D06,2023-12-31,DEPT,,,1.3,,,
IND-385,D06,2026-12-31,DEPT,,,,,1.2,
IND-385,D07,2022-12-31,DEPT,7.8,7.8,,,,
IND-385,D07,2023-06-30,DEPT,,7.8,,100,,0
IND-385,D07,2023-12-31,DEPT,,,7.8,,,
IND-385,D07,2026-12-31,DEPT,,,,,7.7,
IND-385,D08,2022-12-31,DEPT,5.5,5.5,,,,
IND-385,D08,2023-06-30,DEPT,,5.5,,100,,0
IND-385,D08,2023-12-31,DEPT,,,5.5,,,
IND-385,D08,2026-12-31,DEPT,,,,,5.4,
IND-385,D09,2022-12-31,DEPT,4.9,4.9,,,,
IND-385,D09,2023-06-30,DEPT,,4.9,,0,,0
IND-385,D09,2023-12-31,DEPT,,,4.5,,,
IND-385,D09,2026-12-31,DEPT,,,,,3.6,
IND-385,D10,2022-12-31,DEPT,9.4,9.4,,,,
IND-385,D10,2023-06-30,DEPT,,9.4,,100,,0
IND-385,D10,2023-12-31,DEPT,,,9.4,,,
IND-385,D10,2026-12-31,DEPT,,,,,9.3,
IND-385,D11,2022-12-31,DEPT,4.9,4.9,,,,
IND-385,D11,2023-06-30,DEPT,,4.9,,100,,100
IND-385,D11,2023-12-31,DEPT,,,4.9,,,
IND-385,D11,2026-12-31,DEPT,,,,,5,
IND-385,D12,2022-12-31,DEPT,7.7,7.7,,,,
IND-385,D12,2023-06-30,DEPT,,7.7,,0,,0
IND-385,D12,2023-12-31,DEPT,,,7.6,,,
IND-385,D12,2026-12-31,DEPT,,,,,7.3,
IND-385,D13,2022-12-31,DEPT,4.4,4.4,,,,
IND-385,D13,2023-06-30,DEPT,,4.4,,100,,100
IND-385,D13,2023-12-31,DEPT,,,4.4,,,
IND-385,D13,2026-12-31,DEPT,,,,,4.5,
IND-385,D14,2022-12-31,DEPT,4.6,4.6,,,,
IND-385,D14,2023-06-30,DEPT,,4.6,,0,,0
IND-385,D14,2023-12-31,DEPT,,,4.5,,,
IND-385,D14,2026-12-31,DEPT,,,,,4.1,
IND-385,D16,2022-12-31,DEPT,4.4,4.4,,,,
IND-385,D16,2023-06-30,DEPT,,4.4,,0,,0
IND-385,D16,2023-12-31,DEPT,,,4.2,,,
IND-385,D16,2026-12-31,DEPT,,,,,3.6,
IND-385,D17,2022-12-31,DEPT,3.5,3.5,,,,
IND-385,D17,2023-06-30,DEPT,,3.5,,100,,0
IND-385,D17,2023-12-31,DEPT,,,3.5,,,
IND-385,D17,2026-12-31,DEPT,,,,,3.3,
IND-385,D18,2022-12-31,DEPT,7.1,7.1,,,,
IND-385,D18,2023-06-30,DEPT,,7.1,,100,,0
IND-385,D18,2023-12-31,DEPT,,,7.1,,,
IND-385,D18,2026-12-31,DEPT,,,,,7,
IND-385,D19,2022-12-31,DEPT,8.5,8.5,,,,
IND-385,D19,2023-06-30,DEPT,,8.5,,100,,0
IND-385,D19,2023-12-31,DEPT,,,8.5,,,
IND-385,D19,2026-12-31,DEPT,,,,,8.4,
IND-385,D22,2022-12-31,DEPT,2.6,2.6,,,,
IND-385,D22,2023-06-30,DEPT,,2.6,,0,,0
IND-385,D22,2023-12-31,DEPT,,,2.5,,,
IND-385,D22,2026-12-31,DEPT,,,,,2.2,
IND-385,D23,2022-12-31,DEPT,7.6,7.6,,,,
IND-385,D23,2023-06-30,DEPT,,7.6,,100,,100
IND-385,D23,2023-12-31,DEPT,,,7.6,,,
IND-385,D23,2026-12-31,DEPT,,,,,7.7,
IND-385,D24,2022-12-31,DEPT,5.2,5.2,,,,
IND-385,D24,2023-06-30,DEPT,,5.2,,100,,100
IND-385,D24,2023-12-31,DEPT,,,5.2,,,
IND-385,D24,2026-12-31,DEPT,,,,,5.3,
IND-385,D25,2022-12-31,DEPT,5,5,,,,
IND-385,D25,2023-06-30,DEPT,,5,,100,,0
IND-385,D25,2023-12-31,DEPT,,,5,,,
IND-385,D25,2026-12-31,DEPT,,,,,4.9,
IND-385,D26,2022-12-31,DEPT,3.7,3.7,,,,
IND-385,D26,2023-06-30,DEPT,,3.7,,0,,0
IND-385,D26,2023-12-31,DEPT,,,3.6,,,
IND-385,D26,2026-12-31,DEPT,,,,,3.5,
IND-385,D27,2022-12-31,DEPT,5.9,5.9,,,,
