indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-278,FRANCE,2021-12-31,NAT,61,61,,0,,0
IND-278,FRANCE,2023-12-31,NAT,,,69,,69,
IND-278,FRANCE,2024-12-31,NAT,,,,,73,
IND-278,FRANCE,2025-12-31,NAT,,,,,77,
IND-278,FRANCE,2026-12-31,NAT,,,,,80,
IND-278,R01,2021-12-31,REG,31,31,,0,,0
IND-278,R01,2023-12-31,REG,,,35.5,,35.50000000000001,
IND-278,R01,2024-12-31,REG,,,,,37.75000000000001,
IND-278,R01,2025-12-31,REG,,,,,40,
IND-278,R01,2026-12-31,REG,,,,,41.8,
IND-278,R02,2021-12-31,REG,35,35,,0,,0
IND-278,R02,2023-12-31,REG,,,40,,40,
IND-278,R02,2024-12-31,REG,,,,,42.50000000000001,
IND-278,R02,2025-12-31,REG,,,,,45,
IND-278,R02,2026-12-31,REG,,,,,47,
IND-278,R03,2021-12-31,REG,10,10,,0,,0
IND-278,R03,2023-12-31,REG,,,22.5,,22.5,
IND-278,R03,2024-12-31,REG,,,,,28.749999999999996,
IND-278,R03,2025-12-31,REG,,,,,35,
IND-278,R03,2026-12-31,REG,,,,,40,
IND-278,R04,2021-12-31,REG,34,34,,0,,0
IND-278,R04,2023-12-31,REG,,,42,,42,
IND-278,R04,2024-12-31,REG,,,,,46,
IND-278,R04,2025-12-31,REG,,,,,50,
IND-278,R04,2026-12-31,REG,,,,,53.2,
IND-278,R06,2021-12-31,REG,,,,,,0
IND-278,R11,2021-12-31,REG,49,49,,0,,0
IND-278,R11,2023-12-31,REG,,,54.5,,54.49999999999999,
IND-278,R11,2024-12-31,REG,,,,,57.24999999999999,
IND-278,R11,2025-12-31,REG,,,,,60,
IND-278,R11,2026-12-31,REG,,,,,62.2,
IND-278,R24,2021-12-31,REG,63,63,,0,,0
IND-278,R24,2023-12-31,REG,,,74,,74,
IND-278,R24,2024-12-31,REG,,,,,79.5,
IND-278,R24,2025-12-31,REG,,,,,85,
IND-278,R24,2026-12-31,REG,,,,,89.4,
IND-278,R27,2021-12-31,REG,82,82,,0,,0
IND-278,R27,2023-12-31,REG,,,86,,86,
IND-278,R27,2024-12-31,REG,,,,,88,
IND-278,R27,2025-12-31,REG,,,,,90,
IND-278,R27,2026-12-31,REG,,,,,91.6,
IND-278,R28,2021-12-31,REG,61,61,,0,,0
IND-278,R28,2023-12-31,REG,,,70.5,,70.5,
IND-278,R28,2024-12-31,REG,,,,,75.25,
IND-278,R28,2025-12-31,REG,,,,,80,
IND-278,R28,2026-12-31,REG,,,,,83.8,
IND-278,R32,2021-12-31,REG,67,67,,0,,0
IND-278,R32,2023-12-31,REG,,,73.5,,73.5,
IND-278,R32,2024-12-31,REG,,,,,76.75,
IND-278,R32,2025-12-31,REG,,,,,80,
IND-278,R32,2026-12-31,REG,,,,,82.6,
IND-278,R44,2021-12-31,REG,64,64,,0,,0
IND-278,R44,2023-12-31,REG,,,72,,72.00000000000001,
IND-278,R44,2024-12-31,REG,,,,,76.00000000000001,
IND-278,R44,2025-12-31,REG,,,,,80,
IND-278,R44,2026-12-31,REG,,,,,83.2,
IND-278,R52,2021-12-31,REG,80,80,,0,,0
IND-278,R52,2023-12-31,REG,,,85,,85.00000000000001,
IND-278,R52,2024-12-31,REG,,,,,87.50000000000001,
IND-278,R52,2025-12-31,REG,,,,,90,
IND-278,R52,2026-12-31,REG,,,,,92,
IND-278,R53,2021-12-31,REG,77,77,,0,,0
IND-278,R53,2023-12-31,REG,,,83.5,,83.5,
IND-278,R53,2024-12-31,REG,,,,,86.75,
IND-278,R53,2025-12-31,REG,,,,,90,
IND-278,R53,2026-12-31,REG,,,,,92.6,
IND-278,R75,2021-12-31,REG,74,74,,0,,0
IND-278,R75,2023-12-31,REG,,,82,,82,
IND-278,R75,2024-12-31,REG,,,,,86.00000000000001,
IND-278,R75,2025-12-31,REG,,,,,90,
IND-278,R75,2026-12-31,REG,,,,,93.2,
IND-278,R76,2021-12-31,REG,61,61,,0,,0
IND-278,R76,2023-12-31,REG,,,70.5,,70.5,
IND-278,R76,2024-12-31,REG,,,,,75.25,
IND-278,R76,2025-12-31,REG,,,,,80,
IND-278,R76,2026-12-31,REG,,,,,83.8,
IND-278,R84,2021-12-31,REG,62,62,,0,,0
IND-278,R84,2023-12-31,REG,,,71,,71.00000000000001,
IND-278,R84,2024-12-31,REG,,,,,75.50000000000001,
IND-278,R84,2025-12-31,REG,,,,,80,
IND-278,R84,2026-12-31,REG,,,,,83.6,
IND-278,R93,2021-12-31,REG,44,44,,0,,0
IND-278,R93,2023-12-31,REG,,,54.5,,54.50000000000001,
IND-278,R93,2024-12-31,REG,,,,,59.75,
IND-278,R93,2025-12-31,REG,,,,,65,
IND-278,R93,2026-12-31,REG,,,,,69.2,
IND-278,R94,2021-12-31,REG,55,55,,0,,0
IND-278,R94,2023-12-31,REG,,,65,,65.00000000000001,
IND-278,R94,2024-12-31,REG,,,,,70.00000000000001,
IND-278,R94,2025-12-31,REG,,,,,75,
IND-278,R94,2026-12-31,REG,,,,,79,
