indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-892,D01,2022-10-31,DEPT,3,,,,,
IND-892,D01,2023-12-31,DEPT,,3,,0,,0
IND-892,D01,2026-12-31,DEPT,,,0,,0,
IND-892,D02,2022-10-31,DEPT,1,,,,,
IND-892,D02,2023-12-31,DEPT,,1,,0,,0
IND-892,D02,2026-12-31,DEPT,,,0,,0,
IND-892,D03,2022-10-31,DEPT,0,,,,,
IND-892,D03,2023-12-31,DEPT,,0,,100,,100
IND-892,D03,2026-12-31,DEPT,,,0,,0,
IND-892,D04,2022-10-31,DEPT,6,,,,,
IND-892,D04,2023-12-31,DEPT,,6,,0,,0
IND-892,D04,2026-12-31,DEPT,,,0,,0,
IND-892,D05,2022-10-31,DEPT,9,,,,,
IND-892,D05,2023-12-31,DEPT,,9,,0,,0
IND-892,D05,2026-12-31,DEPT,,,0,,0,
IND-892,D06,2022-10-31,DEPT,5,,,,,
IND-892,D06,2023-12-31,DEPT,,5,,0,,0
IND-892,D06,2026-12-31,DEPT,,,0,,0,
IND-892,D07,2022-10-31,DEPT,6,,,,,
IND-892,D07,2023-12-31,DEPT,,5,,16.6666666667,,16.6666666667
IND-892,D07,2026-12-31,DEPT,,,0,,0,
IND-892,D08,2022-10-31,DEPT,1,,,,,
IND-892,D08,2023-12-31,DEPT,,1,,0,,0
IND-892,D08,2026-12-31,DEPT,,,0,,0,
IND-892,D09,2022-10-31,DEPT,1,,,,,
IND-892,D09,2023-12-31,DEPT,,1,,0,,0
IND-892,D09,2026-12-31,DEPT,,,0,,0,
IND-892,D10,2022-10-31,DEPT,1,,,,,
IND-892,D10,2023-12-31,DEPT,,1,,0,,0
IND-892,D10,2026-12-31,DEPT,,,0,,0,
IND-892,D11,2022-10-31,DEPT,5,,,,,
IND-892,D11,2023-12-31,DEPT,,5,,0,,0
IND-892,D11,2026-12-31,DEPT,,,0,,0,
IND-892,D12,2022-10-31,DEPT,3,,,,,
IND-892,D12,2023-12-31,DEPT,,3,,0,,0
IND-892,D12,2026-12-31,DEPT,,,0,,0,
IND-892,D13,2022-10-31,DEPT,0,,,,,
IND-892,D13,2023-12-31,DEPT,,0,,100,,100
IND-892,D13,2026-12-31,DEPT,,,0,,0,
IND-892,D14,2022-10-31,DEPT,3,,,,,
IND-892,D14,2023-12-31,DEPT,,3,,0,,0
IND-892,D14,2026-12-31,DEPT,,,0,,0,
IND-892,D15,2022-10-31,DEPT,3,,,,,
IND-892,D15,2023-12-31,DEPT,,3,,0,,0
IND-892,D15,2026-12-31,DEPT,,,0,,0,
IND-892,D16,2022-10-31,DEPT,0,,,,,
IND-892,D16,2023-12-31,DEPT,,0,,100,,100
IND-892,D16,2026-12-31,DEPT,,,0,,0,
IND-892,D17,2022-10-31,DEPT,0,,,,,
IND-892,D17,2023-12-31,DEPT,,0,,100,,100
IND-892,D17,2026-12-31,DEPT,,,0,,0,
IND-892,D18,2022-10-31,DEPT,1,,,,,
IND-892,D18,2023-12-31,DEPT,,1,,0,,0
IND-892,D18,2026-12-31,DEPT,,,0,,0,
IND-892,D19,2022-10-31,DEPT,0,,,,,
IND-892,D19,2023-12-31,DEPT,,0,,100,,100
IND-892,D19,2026-12-31,DEPT,,,0,,0,
IND-892,D21,2022-10-31,DEPT,0,,,,,
IND-892,D21,2023-12-31,DEPT,,0,,100,,100
IND-892,D21,2026-12-31,DEPT,,,0,,0,
IND-892,D22,2022-10-31,DEPT,0,,,,,
IND-892,D22,2023-12-31,DEPT,,0,,100,,100
IND-892,D22,2026-12-31,DEPT,,,0,,0,
IND-892,D23,2022-10-31,DEPT,0,,,,,
IND-892,D23,2023-12-31,DEPT,,0,,100,,100
IND-892,D23,2026-12-31,DEPT,,,0,,0,
IND-892,D24,2022-10-31,DEPT,0,,,,,
IND-892,D24,2023-12-31,DEPT,,0,,100,,100
IND-892,D24,2026-12-31,DEPT,,,0,,0,
IND-892,D25,2022-10-31,DEPT,1,,,,,
IND-892,D25,2023-12-31,DEPT,,1,,0,,0
IND-892,D25,2026-12-31,DEPT,,,0,,0,
IND-892,D26,2022-10-31,DEPT,1,,,,,
IND-892,D26,2023-12-31,DEPT,,1,,0,,0
IND-892,D26,2026-12-31,DEPT,,,0,,0,
IND-892,D27,2022-10-31,DEPT,0,,,,,
IND-892,D27,2023-12-31,DEPT,,0,,100,,100
IND-892,D27,2026-12-31,DEPT,,,0,,0,
IND-892,D28,2022-10-31,DEPT,4,,,,,
IND-892,D28,2023-12-31,DEPT,,4,,0,,0
IND-892,D28,2026-12-31,DEPT,,,0,,0,
IND-892,D29,2022-10-31,DEPT,0,,,,,
IND-892,D29,2023-12-31,DEPT,,0,,100,,100
IND-892,D29,2026-12-31,DEPT,,,0,,0,
IND-892,D2A,2022-10-31,DEPT,0,,,,,
IND-892,D2A,2023-12-31,DEPT,,0,,100,,100
IND-892,D2A,2026-12-31,DEPT,,,0,,0,
IND-892,D2B,2022-10-31,DEPT,9,,,,,
IND-892,D2B,2023-12-31,DEPT,,9,,0,,0
IND-892,D2B,2026-12-31,DEPT,,,0,,0,
IND-892,D30,2022-10-31,DEPT,14,,,,,
IND-892,D30,2023-12-31,DEPT,,14,,0,,0
IND-892,D30,2026-12-31,DEPT,,,0,,0,
IND-892,D31,2022-10-31,DEPT,0,,,,,
IND-892,D31,2023-12-31,DEPT,,0,,100,,100
IND-892,D31,2026-12-31,DEPT,,,0,,0,
IND-892,D32,2022-10-31,DEPT,0,,,,,
IND-892,D32,2023-12-31,DEPT,,0,,100,,100
IND-892,D32,2026-12-31,DEPT,,,0,,0,
IND-892,D33,2022-10-31,DEPT,0,,,,,
IND-892,D33,2023-12-31,DEPT,,0,,100,,100
IND-892,D33,2026-12-31,DEPT,,,0,,0,
IND-892,D34,2022-10-31,DEPT,2,,,,,
IND-892,D34,2023-12-31,DEPT,,2,,0,,0
IND-892,D34,2026-12-31,DEPT,,,0,,0,
IND-892,D35,2022-10-31,DEPT,0,,,,,
IND-892,D35,2023-12-31,DEPT,,0,,100,,100
IND-892,D35,2026-12-31,DEPT,,,0,,0,
IND-892,D36,2022-10-31,DEPT,1,,,,,
IND-892,D36,2023-12-31,DEPT,,1,,0,,0
IND-892,D36,2026-12-31,DEPT,,,0,,0,
IND-892,D37,2022-10-31,DEPT,0,,,,,
IND-892,D37,2023-12-31,DEPT,,0,,100,,100
IND-892,D37,2026-12-31,DEPT,,,0,,0,
IND-892,D38,2022-10-31,DEPT,1,,,,,
IND-892,D38,2023-12-31,DEPT,,1,,0,,0
IND-892,D38,2026-12-31,DEPT,,,0,,0,
IND-892,D39,2022-10-31,DEPT,0,,,,,
IND-892,D39,2023-12-31,DEPT,,0,,100,,100
IND-892,D39,2026-12-31,DEPT,,,0,,0,
IND-892,D40,2022-10-31,DEPT,0,,,,,
IND-892,D40,2023-12-31,DEPT,,0,,100,,100
IND-892,D40,2026-12-31,DEPT,,,0,,0,
IND-892,D41,2022-10-31,DEPT,1,,,,,
IND-892,D41,2023-12-31,DEPT,,1,,0,,0
IND-892,D41,2026-12-31,DEPT,,,0,,0,
IND-892,D42,2022-10-31,DEPT,1,,,,,
IND-892,D42,2023-12-31,DEPT,,1,,0,,0
IND-892,D42,2026-12-31,DEPT,,,0,,0,
IND-892,D43,2022-10-31,DEPT,0,,,,,
IND-892,D43,2023-12-31,DEPT,,0,,100,,100
IND-892,D43,2026-12-31,DEPT,,,0,,0,
IND-892,D44,2022-10-31,DEPT,0,,,,,
IND-892,D44,2023-12-31,DEPT,,0,,100,,100
IND-892,D44,2026-12-31,DEPT,,,0,,0,
IND-892,D45,2022-10-31,DEPT,0,,,,,
IND-892,D45,2023-12-31,DEPT,,0,,100,,100
IND-892,D45,2026-12-31,DEPT,,,0,,0,
IND-892,D46,2022-10-31,DEPT,3,,,,,
IND-892,D46,2023-12-31,DEPT,,3,,0,,0
IND-892,D46,2026-12-31,DEPT,,,0,,0,
IND-892,D47,2022-10-31,DEPT,0,,,,,
IND-892,D47,2023-12-31,DEPT,,0,,100,,100
IND-892,D47,2026-12-31,DEPT,,,0,,0,
IND-892,D48,2022-10-31,DEPT,3,,,,,
IND-892,D48,2023-12-31,DEPT,,3,,0,,0
IND-892,D48,2026-12-31,DEPT,,,0,,0,
IND-892,D49,2022-10-31,DEPT,0,,,,,
IND-892,D49,2023-12-31,DEPT,,0,,100,,100
IND-892,D49,2026-12-31,DEPT,,,0,,0,
IND-892,D50,2022-10-31,DEPT,0,,,,,
IND-892,D50,2023-12-31,DEPT,,0,,100,,100
IND-892,D50,2026-12-31,DEPT,,,0,,0,
IND-892,D51,2022-10-31,DEPT,0,,,,,
IND-892,D51,2023-12-31,DEPT,,0,,100,,100
IND-892,D51,2026-12-31,DEPT,,,0,,0,
IND-892,D52,2022-10-31,DEPT,1,,,,,
IND-892,D52,2023-12-31,DEPT,,1,,0,,0
IND-892,D52,2026-12-31,DEPT,,,0,,0,
IND-892,D53,2022-10-31,DEPT,0,,,,,
IND-892,D53,2023-12-31,DEPT,,0,,100,,100
IND-892,D53,2026-12-31,DEPT,,,0,,0,
IND-892,D54,2022-10-31,DEPT,3,,,,,
IND-892,D54,2023-12-31,DEPT,,3,,0,,0
IND-892,D54,2026-12-31,DEPT,,,0,,0,
IND-892,D55,2022-10-31,DEPT,3,,,,,
IND-892,D55,2023-12-31,DEPT,,3,,0,,0
IND-892,D55,2026-12-31,DEPT,,,0,,0,
IND-892,D56,2022-10-31,DEPT,0,,,,,
IND-892,D56,2023-12-31,DEPT,,0,,100,,100
IND-892,D56,2026-12-31,DEPT,,,0,,0,
IND-892,D57,2022-10-31,DEPT,3,,,,,
IND-892,D57,2023-12-31,DEPT,,3,,0,,0
IND-892,D57,2026-12-31,DEPT,,,0,,0,
IND-892,D58,2022-10-31,DEPT,0,,,,,
IND-892,D58,2023-12-31,DEPT,,0,,100,,100
IND-892,D58,2026-12-31,DEPT,,,0,,0,
IND-892,D59,2022-10-31,DEPT,0,,,,,
IND-892,D59,2023-12-31,DEPT,,0,,100,,100
IND-892,D59,2026-12-31,DEPT,,,0,,0,
IND-892,D60,2022-10-31,DEPT,1,,,,,
IND-892,D60,2023-12-31,DEPT,,1,,0,,0
IND-892,D60,2026-12-31,DEPT,,,0,,0,
IND-892,D61,2022-10-31,DEPT,0,,,,,
IND-892,D61,2023-12-31,DEPT,,0,,100,,100
IND-892,D61,2026-12-31,DEPT,,,0,,0,
IND-892,D62,2022-10-31,DEPT,1,,,,,
IND-892,D62,2023-12-31,DEPT,,1,,0,,0
IND-892,D62,2026-12-31,DEPT,,,0,,0,
IND-892,D63,2022-10-31,DEPT,4,,,,,
IND-892,D63,2023-12-31,DEPT,,4,,0,,0
IND-892,D63,2026-12-31,DEPT,,,0,,0,
IND-892,D64,2022-10-31,DEPT,0,,,,,
IND-892,D64,2023-12-31,DEPT,,0,,100,,100
IND-892,D64,2026-12-31,DEPT,,,0,,0,
IND-892,D65,2022-10-31,DEPT,15,,,,,
IND-892,D65,2023-12-31,DEPT,,15,,0,,0
IND-892,D65,2026-12-31,DEPT,,,0,,0,
IND-892,D66,2022-10-31,DEPT,19,,,,,
IND-892,D66,2023-12-31,DEPT,,19,,0,,0
IND-892,D66,2026-12-31,DEPT,,,0,,0,
IND-892,D67,2022-10-31,DEPT,2,,,,,
IND-892,D67,2023-12-31,DEPT,,2,,0,,0
IND-892,D67,2026-12-31,DEPT,,,0,,0,
IND-892,D68,2022-10-31,DEPT,0,,,,,
IND-892,D68,2023-12-31,DEPT,,0,,100,,100
IND-892,D68,2026-12-31,DEPT,,,0,,0,
IND-892,D69,2022-10-31,DEPT,0,,,,,
IND-892,D69,2023-12-31,DEPT,,0,,100,,100
IND-892,D69,2026-12-31,DEPT,,,0,,0,
IND-892,D70,2022-10-31,DEPT,7,,,,,
IND-892,D70,2023-12-31,DEPT,,7,,0,,0
IND-892,D70,2026-12-31,DEPT,,,0,,0,
IND-892,D71,2022-10-31,DEPT,1,,,,,
IND-892,D71,2023-12-31,DEPT,,1,,0,,0
IND-892,D71,2026-12-31,DEPT,,,0,,0,
IND-892,D72,2022-10-31,DEPT,0,,,,,
IND-892,D72,2023-12-31,DEPT,,0,,100,,100
IND-892,D72,2026-12-31,DEPT,,,0,,0,
IND-892,D73,2022-10-31,DEPT,2,,,,,
IND-892,D73,2023-12-31,DEPT,,2,,0,,0
IND-892,D73,2026-12-31,DEPT,,,0,,0,
IND-892,D74,2022-10-31,DEPT,0,,,,,
IND-892,D74,2023-12-31,DEPT,,0,,100,,100
IND-892,D74,2026-12-31,DEPT,,,0,,0,
IND-892,D75,2022-10-31,DEPT,0,,,,,
IND-892,D75,2023-12-31,DEPT,,0,,100,,100
IND-892,D75,2026-12-31,DEPT,,,0,,0,
IND-892,D76,2022-10-31,DEPT,0,,,,,
IND-892,D76,2023-12-31,DEPT,,0,,100,,100
IND-892,D76,2026-12-31,DEPT,,,0,,0,
IND-892,D77,2022-10-31,DEPT,3,,,,,
IND-892,D77,2023-12-31,DEPT,,3,,0,,0
IND-892,D77,2026-12-31,DEPT,,,0,,0,
IND-892,D78,2022-10-31,DEPT,0,,,,,
IND-892,D78,2023-12-31,DEPT,,0,,100,,100
IND-892,D78,2026-12-31,DEPT,,,0,,0,
IND-892,D79,2022-10-31,DEPT,0,,,,,
IND-892,D79,2023-12-31,DEPT,,0,,100,,100
IND-892,D79,2026-12-31,DEPT,,,0,,0,
IND-892,D80,2022-10-31,DEPT,1,,,,,
IND-892,D80,2023-12-31,DEPT,,1,,0,,0
IND-892,D80,2026-12-31,DEPT,,,0,,0,
IND-892,D81,2022-10-31,DEPT,1,,,,,
IND-892,D81,2023-12-31,DEPT,,1,,0,,0
IND-892,D81,2026-12-31,DEPT,,,0,,0,
IND-892,D82,2022-10-31,DEPT,0,,,,,
IND-892,D82,2023-12-31,DEPT,,0,,100,,100
IND-892,D82,2026-12-31,DEPT,,,0,,0,
IND-892,D83,2022-10-31,DEPT,0,,,,,
IND-892,D83,2023-12-31,DEPT,,0,,100,,100
IND-892,D83,2026-12-31,DEPT,,,0,,0,
IND-892,D84,2022-10-31,DEPT,0,,,,,
IND-892,D84,2023-12-31,DEPT,,0,,100,,100
IND-892,D84,2026-12-31,DEPT,,,0,,0,
IND-892,D85,2022-10-31,DEPT,0,,,,,
IND-892,D85,2023-12-31,DEPT,,0,,100,,100
IND-892,D85,2026-12-31,DEPT,,,0,,0,
IND-892,D86,2022-10-31,DEPT,0,,,,,
IND-892,D86,2023-12-31,DEPT,,0,,100,,100
IND-892,D86,2026-12-31,DEPT,,,0,,0,
IND-892,D87,2022-10-31,DEPT,0,,,,,
IND-892,D87,2023-12-31,DEPT,,0,,100,,100
IND-892,D87,2026-12-31,DEPT,,,0,,0,
IND-892,D88,2022-10-31,DEPT,11,,,,,
IND-892,D88,2023-12-31,DEPT,,10,,9.0909090909,,9.0909090909
IND-892,D88,2026-12-31,DEPT,,,0,,0,
IND-892,D89,2022-10-31,DEPT,2,,,,,
IND-892,D89,2023-12-31,DEPT,,2,,0,,0
IND-892,D89,2026-12-31,DEPT,,,0,,0,
IND-892,D90,2022-10-31,DEPT,1,,,,,
IND-892,D90,2023-12-31,DEPT,,1,,0,,0
IND-892,D90,2026-12-31,DEPT,,,0,,0,
