indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-856,D13,2022-12-31,DEPT,0,,,,,
IND-856,D13,2023-06-30,DEPT,,6,,46.153846153800004,,46.153846153800004
IND-856,D13,2026-12-31,DEPT,,,13,,13,
IND-856,D59,2022-12-31,DEPT,0,,,,,
IND-856,D59,2023-06-30,DEPT,,1,,100,,100
IND-856,D59,2026-12-31,DEPT,,,1,,1,
IND-856,D76,2022-12-31,DEPT,0,,,,,
IND-856,D76,2023-06-30,DEPT,,0,,0,,0
IND-856,D76,2026-12-31,DEPT,,,8,,8,
IND-856,FRANCE,2022-12-31,NAT,20,20,,0,,0
IND-856,FRANCE,2023-12-31,NAT,,,40,,,
IND-856,FRANCE,2026-12-31,NAT,,,,,100,
