indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-870,FRANCE,2023-05-31,NAT,85,85,,0
IND-870,FRANCE,2026-12-31,NAT,,,87,
IND-870,R11,2023-07-31,REG,83,83,,
IND-870,R24,2023-07-31,REG,86,86,,
IND-870,R27,2023-07-31,REG,85,85,,
IND-870,R28,2023-07-31,REG,86,86,,
IND-870,R32,2023-07-31,REG,87,87,,
IND-870,R44,2023-07-31,REG,86,86,,
IND-870,R52,2023-07-31,REG,86,86,,
IND-870,R53,2023-07-31,REG,86,86,,
IND-870,R75,2023-07-31,REG,86,86,,
IND-870,R76,2023-07-31,REG,84,84,,
IND-870,R84,2023-07-31,REG,85,85,,
IND-870,R93,2023-07-31,REG,86,86,,
