indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-781,FRANCE,2022-12-31,NAT,95955059,95955059,,,,
IND-781,R04,2022-12-31,REG,363538,363538,,,,
IND-781,R11,2022-12-31,REG,11793594,11793594,,,,
IND-781,R24,2022-12-31,REG,1017302,1017302,,,,
IND-781,R27,2022-12-31,REG,6687939,6687939,,,,
IND-781,R28,2022-12-31,REG,5108888,5108888,,,,
IND-781,R32,2022-12-31,REG,5891779,5891779,,,,
IND-781,R44,2022-12-31,REG,6809050,6809050,,,,
IND-781,R52,2022-12-31,REG,10129813,10129813,,,,
IND-781,R53,2022-12-31,REG,12416698,12416698,,,,
IND-781,R75,2022-12-31,REG,11889137,11889137,,,,
IND-781,R76,2022-12-31,REG,8591634,8591634,,,,
IND-781,R84,2022-12-31,REG,12898447,12898447,,,,
IND-781,R93,2022-12-31,REG,2343696,2343696,,,,
IND-781,R94,2022-12-31,REG,13544,13544,,,,
