indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-640,D01,2022-12-31,DEPT,7776,,,,,
IND-640,D01,2023-04-30,DEPT,,2326,,,,
IND-640,D01,2023-08-31,DEPT,,10096,,100,,74.5980707395
IND-640,D01,2023-12-31,DEPT,,,8554,,,
IND-640,D01,2026-12-31,DEPT,,,,,10886,
IND-640,D02,2022-12-31,DEPT,6582,,,,,
IND-640,D02,2023-04-30,DEPT,,2124,,,,
IND-640,D02,2023-08-31,DEPT,,6452,,0,,0
IND-640,D02,2023-12-31,DEPT,,,7240,,,
IND-640,D02,2026-12-31,DEPT,,,,,9215,
IND-640,D03,2022-12-31,DEPT,3014,,,,,
IND-640,D03,2023-04-30,DEPT,,225,,,,
IND-640,D03,2023-08-31,DEPT,,1507,,0,,0
IND-640,D03,2023-12-31,DEPT,,,3315,,,
IND-640,D03,2026-12-31,DEPT,,,,,4220,
IND-640,D04,2022-12-31,DEPT,1058,,,,,
IND-640,D04,2023-04-30,DEPT,,37,,,,
IND-640,D04,2023-08-31,DEPT,,953,,0,,0
IND-640,D04,2023-12-31,DEPT,,,1164,,,
IND-640,D04,2026-12-31,DEPT,,,,,1481,
IND-640,D05,2022-12-31,DEPT,1036,,,,,
IND-640,D05,2023-04-30,DEPT,,241,,,,
IND-640,D05,2023-08-31,DEPT,,1497,,100,,100
IND-640,D05,2023-12-31,DEPT,,,1140,,,
IND-640,D05,2026-12-31,DEPT,,,,,1450,
IND-640,D06,2022-12-31,DEPT,5445,,,,,
IND-640,D06,2023-04-30,DEPT,,1752,,,,
IND-640,D06,2023-08-31,DEPT,,5317,,0,,0
IND-640,D06,2023-12-31,DEPT,,,5990,,,
IND-640,D06,2026-12-31,DEPT,,,,,7623,
IND-640,D07,2022-12-31,DEPT,5545,,,,,
IND-640,D07,2023-04-30,DEPT,,2300,,,,
IND-640,D07,2023-08-31,DEPT,,7726,,100,,98.3318304779
IND-640,D07,2023-12-31,DEPT,,,6100,,,
IND-640,D07,2026-12-31,DEPT,,,,,7763,
IND-640,D08,2022-12-31,DEPT,2094,,,,,
IND-640,D08,2023-04-30,DEPT,,1030,,,,
IND-640,D08,2023-08-31,DEPT,,3662,,100,,100
IND-640,D08,2023-12-31,DEPT,,,2303,,,
IND-640,D08,2026-12-31,DEPT,,,,,2932,
IND-640,D09,2022-12-31,DEPT,692,,,,,
IND-640,D09,2023-04-30,DEPT,,268,,,,
IND-640,D09,2023-08-31,DEPT,,1373,,100,,100
IND-640,D09,2023-12-31,DEPT,,,761,,,
