indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-531,D06,2022-01-31,DEPT,0.2,,,,,
IND-531,D06,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D06,2023-12-31,DEPT,,,0.5,,,
IND-531,D06,2026-12-31,DEPT,,,,,5,
IND-531,D11,2022-01-31,DEPT,0.2,,,,,
IND-531,D11,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D11,2023-12-31,DEPT,,,0.5,,,
IND-531,D11,2026-12-31,DEPT,,,,,5,
IND-531,D13,2022-01-31,DEPT,0.2,,,,,
IND-531,D13,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D13,2023-12-31,DEPT,,,0.5,,,
IND-531,D13,2026-12-31,DEPT,,,,,5,
IND-531,D2A,2022-01-31,DEPT,0.2,,,,,
IND-531,D2A,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D2A,2023-12-31,DEPT,,,0.5,,,
IND-531,D2A,2026-12-31,DEPT,,,,,5,
IND-531,D2B,2022-01-31,DEPT,0.2,,,,,
IND-531,D2B,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D2B,2023-12-31,DEPT,,,0.5,,,
IND-531,D2B,2026-12-31,DEPT,,,,,5,
IND-531,D30,2022-01-31,DEPT,0.2,,,,,
IND-531,D30,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D30,2023-12-31,DEPT,,,0.5,,,
IND-531,D30,2026-12-31,DEPT,,,,,5,
IND-531,D34,2022-01-31,DEPT,0.2,,,,,
IND-531,D34,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D34,2023-12-31,DEPT,,,0.5,,,
IND-531,D34,2026-12-31,DEPT,,,,,5,
IND-531,D66,2022-01-31,DEPT,0.2,,,,,
IND-531,D66,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D66,2023-12-31,DEPT,,,0.5,,,
IND-531,D66,2026-12-31,DEPT,,,,,5,
IND-531,D83,2022-01-31,DEPT,0.2,,,,,
IND-531,D83,2023-05-31,DEPT,,0.22,,6.6666666667,,0.4166666667
IND-531,D83,2023-12-31,DEPT,,,0.5,,,
IND-531,D83,2026-12-31,DEPT,,,,,5,
IND-531,FRANCE,2022-01-31,NAT,0.2,,,,,
IND-531,FRANCE,2023-05-31,NAT,,0.22,,6.666666666666666,,0.4166666666666666
IND-531,FRANCE,2023-12-31,NAT,,,0.5,,,
IND-531,FRANCE,2026-12-31,NAT,,,,,5,
