indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-453,FRANCE,2022-01-31,NAT,0,,,
IND-453,FRANCE,2022-12-31,NAT,,1951,,52.51682368775236
IND-453,FRANCE,2026-12-31,NAT,,,3715,
IND-453,R01,2022-01-31,REG,0,,,
IND-453,R01,2022-12-31,REG,,6,,100
IND-453,R01,2026-12-31,REG,,,0,
IND-453,R02,2022-01-31,REG,0,,,
IND-453,R02,2022-12-31,REG,,7,,100
IND-453,R02,2026-12-31,REG,,,0,
IND-453,R03,2022-01-31,REG,0,,,
IND-453,R03,2022-12-31,REG,,8,,100
IND-453,R03,2026-12-31,REG,,,0,
IND-453,R04,2022-01-31,REG,0,,,
IND-453,R04,2022-12-31,REG,,10,,100
IND-453,R04,2026-12-31,REG,,,0,
IND-453,R06,2022-01-31,REG,0,,,
IND-453,R06,2022-12-31,REG,,4,,100
IND-453,R06,2026-12-31,REG,,,0,
IND-453,R11,2022-01-31,REG,0,,,
IND-453,R11,2022-12-31,REG,,217,,100
IND-453,R11,2026-12-31,REG,,,0,
IND-453,R24,2022-01-31,REG,0,,,
IND-453,R24,2022-12-31,REG,,89,,100
IND-453,R24,2026-12-31,REG,,,0,
IND-453,R27,2022-01-31,REG,0,,,
IND-453,R27,2022-12-31,REG,,110,,100
IND-453,R27,2026-12-31,REG,,,0,
IND-453,R28,2022-01-31,REG,0,,,
IND-453,R28,2022-12-31,REG,,54,,100
IND-453,R28,2026-12-31,REG,,,0,
IND-453,R32,2022-01-31,REG,0,,,
IND-453,R32,2022-12-31,REG,,199,,100
IND-453,R32,2026-12-31,REG,,,0,
IND-453,R44,2022-01-31,REG,0,,,
IND-453,R44,2022-12-31,REG,,161,,100
IND-453,R44,2026-12-31,REG,,,0,
IND-453,R52,2022-01-31,REG,0,,,
IND-453,R52,2022-12-31,REG,,156,,100
IND-453,R52,2026-12-31,REG,,,0,
IND-453,R53,2022-01-31,REG,0,,,
IND-453,R53,2022-12-31,REG,,111,,100
IND-453,R53,2026-12-31,REG,,,0,
IND-453,R75,2022-01-31,REG,0,,,
IND-453,R75,2022-12-31,REG,,254,,100
IND-453,R75,2026-12-31,REG,,,0,
IND-453,R76,2022-01-31,REG,0,,,
IND-453,R76,2022-12-31,REG,,218,,100
IND-453,R76,2026-12-31,REG,,,0,
IND-453,R84,2022-01-31,REG,0,,,
IND-453,R84,2022-12-31,REG,,223,,100
IND-453,R84,2026-12-31,REG,,,0,
IND-453,R93,2022-01-31,REG,0,,,
IND-453,R93,2022-12-31,REG,,117,,100
IND-453,R93,2026-12-31,REG,,,0,
IND-453,R94,2022-01-31,REG,0,,,
IND-453,R94,2022-12-31,REG,,7,,100
IND-453,R94,2026-12-31,REG,,,0,
