indic_id,enforce_zone_id,metric_enforce_date,is_pilote,maille,is_hist,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-208,FRANCE,2022-07-01,,NAT,TRUE,12.8,12.8,,0,,
IND-208,FRANCE,2023-12-31,,NAT,TRUE,,,16,,,
IND-208,FRANCE,2024-12-31,,NAT,TRUE,,,21,,,
IND-208,FRANCE,2025-12-31,,NAT,TRUE,,,26,,,
IND-208,FRANCE,2026-12-31,,NAT,TRUE,,,31,,,
