indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-370,FRANCE,2022-12-31,NAT,0,0,,0,,0
IND-370,FRANCE,2023-12-31,NAT,,,107,,,
IND-370,FRANCE,2026-12-31,NAT,,,,,126,
IND-370,R01,2023-01-31,REG,100,,,,,
IND-370,R02,2023-01-31,REG,100,,,,,
IND-370,R03,2023-01-31,REG,100,,,,,
IND-370,R04,2023-01-31,REG,100,,,,,
IND-370,R06,2023-01-31,REG,100,,,,,
IND-370,R11,2023-01-31,REG,100,,,,,
IND-370,R24,2023-01-31,REG,100,,,,,
IND-370,R27,2023-01-31,REG,100,,,,,
IND-370,R28,2023-01-31,REG,100,,,,,
IND-370,R32,2023-01-31,REG,100,,,,,
IND-370,R44,2023-01-31,REG,100,,,,,
IND-370,R52,2023-01-31,REG,100,,,,,
IND-370,R53,2023-01-31,REG,100,,,,,
IND-370,R75,2023-01-31,REG,100,,,,,
IND-370,R76,2023-01-31,REG,100,,,,,
IND-370,R84,2023-01-31,REG,100,,,,,
IND-370,R93,2023-01-31,REG,100,,,,,
IND-370,R94,2023-01-31,REG,100,,,,,
