indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-563,D01,2021-12-31,DEPT,74,,,,,
IND-563,D01,2022-12-31,DEPT,,81.23,,,,
IND-563,D01,2023-01-31,DEPT,,81.2,,,,
IND-563,D02,2021-12-31,DEPT,85.2,,,,,
IND-563,D02,2022-12-31,DEPT,,87.72,,,,
IND-563,D02,2023-01-31,DEPT,,87.6,,,,
IND-563,D03,2021-12-31,DEPT,78.1,,,,,
IND-563,D03,2022-12-31,DEPT,,83.32,,,,
IND-563,D03,2023-01-31,DEPT,,83.3,,,,
IND-563,D04,2021-12-31,DEPT,60.2,,,,,
IND-563,D04,2022-12-31,DEPT,,72.47,,,,
IND-563,D04,2023-01-31,DEPT,,74.5,,,,
IND-563,D05,2021-12-31,DEPT,88.5,,,,,
IND-563,D05,2022-12-31,DEPT,,92,,,,
IND-563,D05,2023-01-31,DEPT,,92.2,,,,
IND-563,D06,2021-12-31,DEPT,72.2,,,,,
IND-563,D06,2022-12-31,DEPT,,80.44,,,,
IND-563,D06,2023-01-31,DEPT,,80.7,,,,
IND-563,D07,2021-12-31,DEPT,74.6,,,,,
IND-563,D07,2022-12-31,DEPT,,78.15,,,,
IND-563,D07,2023-01-31,DEPT,,78.5,,,,
IND-563,D08,2021-12-31,DEPT,81.8,,,,,
IND-563,D08,2022-12-31,DEPT,,86.99,,,,
IND-563,D08,2023-01-31,DEPT,,86.2,,,,
IND-563,D09,2021-12-31,DEPT,77.9,,,,,
IND-563,D09,2022-12-31,DEPT,,82.18,,,,
IND-563,D09,2023-01-31,DEPT,,82.9,,,,
IND-563,D10,2021-12-31,DEPT,69.7,,,,,
IND-563,D10,2022-12-31,DEPT,,78.84,,,,
IND-563,D10,2023-01-31,DEPT,,80.5,,,,
IND-563,D11,2021-12-31,DEPT,71.4,,,,,
IND-563,D11,2022-12-31,DEPT,,76.27,,,,
IND-563,D11,2023-01-31,DEPT,,76.7,,,,
IND-563,D12,2021-12-31,DEPT,72.7,,,,,
IND-563,D12,2022-12-31,DEPT,,80.03,,,,
IND-563,D12,2023-01-31,DEPT,,81.2,,,,
IND-563,D13,2021-12-31,DEPT,72.1,,,,,
IND-563,D13,2022-12-31,DEPT,,78.17,,,,
IND-563,D13,2023-01-31,DEPT,,78.7,,,,
IND-563,D14,2021-12-31,DEPT,73.3,,,,,
IND-563,D14,2022-12-31,DEPT,,77.33,,,,
IND-563,D14,2023-01-31,DEPT,,78.1,,,,
IND-563,D15,2021-12-31,DEPT,75.5,,,,,
IND-563,D15,2022-12-31,DEPT,,82.16,,,,
IND-563,D15,2023-01-31,DEPT,,81.8,,,,
IND-563,D16,2021-12-31,DEPT,80.1,,,,,
IND-563,D16,2022-12-31,DEPT,,85,,,,
IND-563,D16,2023-01-31,DEPT,,84.9,,,,
IND-563,D17,2021-12-31,DEPT,81.1,,,,,
IND-563,D17,2022-12-31,DEPT,,86.56,,,,
IND-563,D17,2023-01-31,DEPT,,86.2,,,,
IND-563,D18,2021-12-31,DEPT,69.8,,,,,
IND-563,D18,2022-12-31,DEPT,,79.34,,,,
IND-563,D18,2023-01-31,DEPT,,79.9,,,,
IND-563,D19,2021-12-31,DEPT,85.4,,,,,
IND-563,D19,2022-12-31,DEPT,,87.81,,,,
IND-563,D19,2023-01-31,DEPT,,87.5,,,,
IND-563,D21,2021-12-31,DEPT,57.5,,,,,
IND-563,D21,2022-12-31,DEPT,,55.02,,,,
IND-563,D21,2023-01-31,DEPT,,54,,,,
IND-563,D22,2021-12-31,DEPT,85.2,,,,,
IND-563,D22,2022-12-31,DEPT,,90.5,,,,
IND-563,D22,2023-01-31,DEPT,,90,,,,
IND-563,D23,2021-12-31,DEPT,83.5,,,,,
IND-563,D23,2022-12-31,DEPT,,88.36,,,,
IND-563,D23,2023-01-31,DEPT,,88.9,,,,
IND-563,D24,2021-12-31,DEPT,75,,,,,
IND-563,D24,2022-12-31,DEPT,,79.9,,,,
IND-563,D24,2023-01-31,DEPT,,79.3,,,,
IND-563,D25,2021-12-31,DEPT,73.4,,,,,
IND-563,D25,2022-12-31,DEPT,,82.28,,,,
IND-563,D25,2023-01-31,DEPT,,82.8,,,,
IND-563,D26,2021-12-31,DEPT,65.7,,,,,
IND-563,D26,2022-12-31,DEPT,,74.23,,,,
IND-563,D26,2023-01-31,DEPT,,74.3,,,,
IND-563,D27,2021-12-31,DEPT,68.2,,,,,
IND-563,D27,2022-12-31,DEPT,,62.04,,,,
IND-563,D27,2023-01-31,DEPT,,62.4,,,,
IND-563,D28,2021-12-31,DEPT,69.2,,,,,
IND-563,D28,2022-12-31,DEPT,,74.25,,,,
IND-563,D28,2023-01-31,DEPT,,72.1,,,,
IND-563,D29,2021-12-31,DEPT,73.3,,,,,
IND-563,D29,2022-12-31,DEPT,,80.01,,,,
IND-563,D29,2023-01-31,DEPT,,79.8,,,,
IND-563,D2A,2021-12-31,DEPT,64,,,,,
IND-563,D2A,2022-12-31,DEPT,,70.87,,,,
IND-563,D2A,2023-01-31,DEPT,,69.3,,,,
IND-563,D2B,2021-12-31,DEPT,73.1,,,,,
IND-563,D2B,2022-12-31,DEPT,,71.68,,,,
IND-563,D2B,2023-01-31,DEPT,,71.6,,,,
IND-563,D30,2021-12-31,DEPT,68.1,,,,,
IND-563,D30,2022-12-31,DEPT,,75.51,,,,
IND-563,D30,2023-01-31,DEPT,,76,,,,
IND-563,D31,2021-12-31,DEPT,78.2,,,,,
IND-563,D31,2022-12-31,DEPT,,84.46,,,,
IND-563,D31,2023-01-31,DEPT,,84.2,,,,
IND-563,D32,2021-12-31,DEPT,79.4,,,,,
IND-563,D32,2022-12-31,DEPT,,79.2,,,,
IND-563,D32,2023-01-31,DEPT,,78.6,,,,
IND-563,D33,2021-12-31,DEPT,80.4,,,,,
IND-563,D33,2022-12-31,DEPT,,82.03,,,,
IND-563,D33,2023-01-31,DEPT,,82.5,,,,
IND-563,D34,2021-12-31,DEPT,66.5,,,,,
IND-563,D34,2022-12-31,DEPT,,77.38,,,,
IND-563,D34,2023-01-31,DEPT,,79.1,,,,
IND-563,D35,2021-12-31,DEPT,81.2,,,,,
IND-563,D35,2022-12-31,DEPT,,80.63,,,,
IND-563,D35,2023-01-31,DEPT,,79.6,,,,
IND-563,D36,2021-12-31,DEPT,82.7,,,,,
IND-563,D36,2022-12-31,DEPT,,86.09,,,,
IND-563,D36,2023-01-31,DEPT,,85.9,,,,
IND-563,D37,2021-12-31,DEPT,79.4,,,,,
IND-563,D37,2022-12-31,DEPT,,88.14,,,,
IND-563,D37,2023-01-31,DEPT,,88.3,,,,
IND-563,D38,2021-12-31,DEPT,75.4,,,,,
IND-563,D38,2022-12-31,DEPT,,79.81,,,,
IND-563,D38,2023-01-31,DEPT,,79.8,,,,
IND-563,D39,2021-12-31,DEPT,73.1,,,,,
IND-563,D39,2022-12-31,DEPT,,82.22,,,,
IND-563,D39,2023-01-31,DEPT,,82.1,,,,
IND-563,D40,2021-12-31,DEPT,79.1,,,,,
IND-563,D40,2022-12-31,DEPT,,86.46,,,,
IND-563,D40,2023-01-31,DEPT,,86.2,,,,
IND-563,D41,2021-12-31,DEPT,69,,,,,
IND-563,D41,2022-12-31,DEPT,,79.08,,,,
IND-563,D41,2023-01-31,DEPT,,79.1,,,,
IND-563,D42,2021-12-31,DEPT,71.4,,,,,
IND-563,D42,2022-12-31,DEPT,,78.55,,,,
IND-563,D42,2023-01-31,DEPT,,79.9,,,,
IND-563,D43,2021-12-31,DEPT,82.7,,,,,
IND-563,D43,2022-12-31,DEPT,,84.85,,,,
IND-563,D43,2023-01-31,DEPT,,84,,,,
IND-563,D44,2021-12-31,DEPT,69.2,,,,,
IND-563,D44,2022-12-31,DEPT,,64.66,,,,
IND-563,D44,2023-01-31,DEPT,,63.1,,,,
IND-563,D45,2021-12-31,DEPT,70.9,,,,,
IND-563,D45,2022-12-31,DEPT,,68.3,,,,
IND-563,D45,2023-01-31,DEPT,,67.7,,,,
IND-563,D46,2021-12-31,DEPT,71.2,,,,,
IND-563,D46,2022-12-31,DEPT,,78.45,,,,
IND-563,D46,2023-01-31,DEPT,,78.7,,,,
IND-563,D47,2021-12-31,DEPT,71.5,,,,,
IND-563,D47,2022-12-31,DEPT,,79.61,,,,
IND-563,D47,2023-01-31,DEPT,,80.2,,,,
IND-563,D48,2021-12-31,DEPT,85.4,,,,,
IND-563,D48,2022-12-31,DEPT,,87.41,,,,
IND-563,D48,2023-01-31,DEPT,,87.5,,,,
IND-563,D49,2021-12-31,DEPT,82.1,,,,,
IND-563,D49,2022-12-31,DEPT,,81.89,,,,
IND-563,D49,2023-01-31,DEPT,,81,,,,
IND-563,D50,2021-12-31,DEPT,70.9,,,,,
IND-563,D50,2022-12-31,DEPT,,75.93,,,,
IND-563,D50,2023-01-31,DEPT,,75.6,,,,
IND-563,D51,2021-12-31,DEPT,74.9,,,,,
IND-563,D51,2022-12-31,DEPT,,78.13,,,,
IND-563,D51,2023-01-31,DEPT,,79.2,,,,
IND-563,D52,2021-12-31,DEPT,70.2,,,,,
IND-563,D52,2022-12-31,DEPT,,71.38,,,,
IND-563,D52,2023-01-31,DEPT,,70.3,,,,
IND-563,D53,2021-12-31,DEPT,78.2,,,,,
IND-563,D53,2022-12-31,DEPT,,83.11,,,,
IND-563,D53,2023-01-31,DEPT,,83.5,,,,
IND-563,D54,2021-12-31,DEPT,63.5,,,,,
IND-563,D54,2022-12-31,DEPT,,74.19,,,,
IND-563,D54,2023-01-31,DEPT,,75.1,,,,
IND-563,D55,2021-12-31,DEPT,84.9,,,,,
IND-563,D55,2022-12-31,DEPT,,85.31,,,,
IND-563,D55,2023-01-31,DEPT,,85.1,,,,
IND-563,D56,2021-12-31,DEPT,70.4,,,,,
IND-563,D56,2022-12-31,DEPT,,81.17,,,,
IND-563,D56,2023-01-31,DEPT,,82,,,,
IND-563,D57,2021-12-31,DEPT,72.7,,,,,
IND-563,D57,2022-12-31,DEPT,,79.99,,,,
IND-563,D57,2023-01-31,DEPT,,80.7,,,,
IND-563,D58,2021-12-31,DEPT,74.2,,,,,
IND-563,D58,2022-12-31,DEPT,,74.6,,,,
IND-563,D58,2023-01-31,DEPT,,75.2,,,,
IND-563,D59,2021-12-31,DEPT,72.9,,,,,
IND-563,D59,2022-12-31,DEPT,,77.35,,,,
IND-563,D59,2023-01-31,DEPT,,77.4,,,,
IND-563,D60,2021-12-31,DEPT,74.8,,,,,
IND-563,D60,2022-12-31,DEPT,,79.86,,,,
IND-563,D60,2023-01-31,DEPT,,80.8,,,,
IND-563,D61,2021-12-31,DEPT,77,,,,,
IND-563,D61,2022-12-31,DEPT,,78.81,,,,
IND-563,D61,2023-01-31,DEPT,,78.6,,,,
IND-563,D62,2021-12-31,DEPT,71.8,,,,,
IND-563,D62,2022-12-31,DEPT,,79.61,,,,
IND-563,D62,2023-01-31,DEPT,,79.6,,,,
IND-563,D63,2021-12-31,DEPT,73.4,,,,,
IND-563,D63,2022-12-31,DEPT,,76.77,,,,
IND-563,D63,2023-01-31,DEPT,,76.7,,,,
IND-563,D64,2021-12-31,DEPT,82,,,,,
IND-563,D64,2022-12-31,DEPT,,87.24,,,,
IND-563,D64,2023-01-31,DEPT,,86.8,,,,
IND-563,D65,2021-12-31,DEPT,74.2,,,,,
