indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-418,D01,2022-12-31,DEPT,53,,,,,
IND-418,D01,2023-03-31,DEPT,,53,,,,
IND-418,D01,2023-06-30,DEPT,,62,,,,
IND-418,D02,2022-12-31,DEPT,34,,,,,
IND-418,D02,2023-03-31,DEPT,,34,,,,
IND-418,D02,2023-06-30,DEPT,,36,,,,
IND-418,D03,2022-12-31,DEPT,50,,,,,
IND-418,D03,2023-03-31,DEPT,,51,,,,
IND-418,D03,2023-06-30,DEPT,,51,,,,
IND-418,D04,2022-12-31,DEPT,56,,,,,
IND-418,D04,2023-03-31,DEPT,,60,,,,
IND-418,D04,2023-06-30,DEPT,,66,,,,
IND-418,D05,2022-12-31,DEPT,46,,,,,
IND-418,D05,2023-03-31,DEPT,,51,,,,
IND-418,D05,2023-06-30,DEPT,,57,,,,
IND-418,D06,2022-12-31,DEPT,59,,,,,
IND-418,D06,2023-03-31,DEPT,,60,,,,
IND-418,D06,2023-06-30,DEPT,,58,,,,
IND-418,D07,2022-12-31,DEPT,49,,,,,
IND-418,D07,2023-03-31,DEPT,,49,,,,
IND-418,D07,2023-06-30,DEPT,,51,,,,
IND-418,D08,2022-12-31,DEPT,50,,,,,
IND-418,D08,2023-03-31,DEPT,,49,,,,
IND-418,D08,2023-06-30,DEPT,,48,,,,
IND-418,D09,2022-12-31,DEPT,46,,,,,
IND-418,D09,2023-03-31,DEPT,,46,,,,
IND-418,D09,2023-06-30,DEPT,,48,,,,
IND-418,D10,2022-12-31,DEPT,31,,,,,
IND-418,D10,2023-03-31,DEPT,,35,,,,
IND-418,D10,2023-06-30,DEPT,,36,,,,
IND-418,D11,2022-12-31,DEPT,36,,,,,
IND-418,D11,2023-03-31,DEPT,,36,,,,
IND-418,D11,2023-06-30,DEPT,,36,,,,
IND-418,D12,2022-12-31,DEPT,39,,,,,
IND-418,D12,2023-03-31,DEPT,,41,,,,
IND-418,D12,2023-06-30,DEPT,,42,,,,
IND-418,D13,2022-12-31,DEPT,67,,,,,
IND-418,D13,2023-03-31,DEPT,,68,,,,
IND-418,D13,2023-06-30,DEPT,,69,,,,
IND-418,D14,2022-12-31,DEPT,50,,,,,
IND-418,D14,2023-03-31,DEPT,,50,,,,
IND-418,D14,2023-06-30,DEPT,,51,,,,
IND-418,D15,2022-12-31,DEPT,41,,,,,
IND-418,D15,2023-03-31,DEPT,,42,,,,
IND-418,D15,2023-06-30,DEPT,,46,,,,
IND-418,D16,2022-12-31,DEPT,61,,,,,
IND-418,D16,2023-03-31,DEPT,,61,,,,
IND-418,D16,2023-06-30,DEPT,,62,,,,
IND-418,D17,2022-12-31,DEPT,42,,,,,
IND-418,D17,2023-03-31,DEPT,,42,,,,
IND-418,D17,2023-06-30,DEPT,,39,,,,
IND-418,D18,2022-12-31,DEPT,49,,,,,
IND-418,D18,2023-03-31,DEPT,,50,,,,
IND-418,D18,2023-06-30,DEPT,,49,,,,
IND-418,D19,2022-12-31,DEPT,46,,,,,
IND-418,D19,2023-03-31,DEPT,,45,,,,
IND-418,D19,2023-06-30,DEPT,,44,,,,
IND-418,D21,2022-12-31,DEPT,45,,,,,
IND-418,D21,2023-03-31,DEPT,,45,,,,
IND-418,D21,2023-06-30,DEPT,,46,,,,
IND-418,D22,2022-12-31,DEPT,32,,,,,
IND-418,D22,2023-03-31,DEPT,,31,,,,
IND-418,D22,2023-06-30,DEPT,,31,,,,
IND-418,D23,2022-12-31,DEPT,56,,,,,
IND-418,D23,2023-03-31,DEPT,,57,,,,
IND-418,D23,2023-06-30,DEPT,,57,,,,
IND-418,D24,2022-12-31,DEPT,32,,,,,
IND-418,D24,2023-03-31,DEPT,,33,,,,
IND-418,D24,2023-06-30,DEPT,,34,,,,
IND-418,D25,2022-12-31,DEPT,58,,,,,
IND-418,D25,2023-03-31,DEPT,,60,,,,
IND-418,D25,2023-06-30,DEPT,,59,,,,
IND-418,D26,2022-12-31,DEPT,62,,,,,
IND-418,D26,2023-03-31,DEPT,,63,,,,
IND-418,D26,2023-06-30,DEPT,,64,,,,
IND-418,D27,2022-12-31,DEPT,45,,,,,
IND-418,D27,2023-03-31,DEPT,,46,,,,
IND-418,D27,2023-06-30,DEPT,,49,,,,
IND-418,D28,2022-12-31,DEPT,64,,,,,
IND-418,D28,2023-03-31,DEPT,,67,,,,
IND-418,D28,2023-06-30,DEPT,,66,,,,
IND-418,D29,2022-12-31,DEPT,51,,,,,
IND-418,D29,2023-03-31,DEPT,,51,,,,
IND-418,D29,2023-06-30,DEPT,,53,,,,
IND-418,D2A,2022-12-31,DEPT,43,,,,,
IND-418,D2A,2023-03-31,DEPT,,44,,,,
IND-418,D2A,2023-06-30,DEPT,,45,,,,
IND-418,D2B,2022-12-31,DEPT,50,,,,,
IND-418,D2B,2023-03-31,DEPT,,44,,,,
IND-418,D2B,2023-06-30,DEPT,,43,,,,
IND-418,D30,2022-12-31,DEPT,44,,,,,
IND-418,D30,2023-03-31,DEPT,,47,,,,
IND-418,D30,2023-06-30,DEPT,,48,,,,
IND-418,D31,2022-12-31,DEPT,43,,,,,
IND-418,D31,2023-03-31,DEPT,,44,,,,
IND-418,D31,2023-06-30,DEPT,,44,,,,
IND-418,D32,2022-12-31,DEPT,48,,,,,
IND-418,D32,2023-03-31,DEPT,,50,,,,
IND-418,D32,2023-06-30,DEPT,,50,,,,
IND-418,D33,2022-12-31,DEPT,54,,,,,
IND-418,D33,2023-03-31,DEPT,,55,,,,
