indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc_inter,indic_ta_inter,indic_vc_glob,indic_ta_glob
IND-046,D01,2022-09-30,DEPT,,30.69,,,,
IND-046,D01,2022-10-31,DEPT,,50.5,,,,
IND-046,D01,2022-11-30,DEPT,,60.4,,,,
IND-046,D01,2022-12-31,DEPT,,63.37,,,,
IND-046,D01,2023-01-31,DEPT,,70.3,,,,
IND-046,D01,2023-02-28,DEPT,,75.25,,,,
IND-046,D01,2023-03-31,DEPT,,79.41,,,,
IND-046,D01,2023-04-30,DEPT,,81.37,,,,
IND-046,D01,2023-05-31,DEPT,,81.37,,,,
IND-046,D01,2023-06-30,DEPT,,85.29,,,,
IND-046,D01,2023-07-31,DEPT,,85.29,,,,
IND-046,D01,2023-08-31,DEPT,,85.29,,,,
IND-046,D02,2022-09-30,DEPT,,11.21,,,,
IND-046,D02,2022-10-31,DEPT,,30.17,,,,
IND-046,D02,2022-11-30,DEPT,,43.1,,,,
IND-046,D02,2022-12-31,DEPT,,52.59,,,,
IND-046,D02,2023-01-31,DEPT,,62.07,,,,
IND-046,D02,2023-02-28,DEPT,,65.52,,,,
IND-046,D02,2023-03-31,DEPT,,69.83,,,,
IND-046,D02,2023-04-30,DEPT,,69.83,,,,
IND-046,D02,2023-05-31,DEPT,,71.55,,,,
IND-046,D02,2023-06-30,DEPT,,71.55,,,,
IND-046,D02,2023-07-31,DEPT,,71.55,,,,
IND-046,D02,2023-08-31,DEPT,,71.55,,,,
IND-046,D03,2022-09-30,DEPT,,28.57,,,,
IND-046,D03,2022-10-31,DEPT,,47.14,,,,
IND-046,D03,2022-11-30,DEPT,,64.29,,,,
IND-046,D03,2022-12-31,DEPT,,70,,,,
IND-046,D03,2023-01-31,DEPT,,75.71,,,,
IND-046,D03,2023-02-28,DEPT,,78.57,,,,
IND-046,D03,2023-03-31,DEPT,,85.71,,,,
IND-046,D03,2023-04-30,DEPT,,88.57,,,,
IND-046,D03,2023-05-31,DEPT,,88.57,,,,
IND-046,D03,2023-06-30,DEPT,,88.57,,,,
IND-046,D03,2023-07-31,DEPT,,88.57,,,,
IND-046,D03,2023-08-31,DEPT,,88.57,,,,
IND-046,D04,2022-09-30,DEPT,,21.21,,,,
IND-046,D04,2022-10-31,DEPT,,45.45,,,,
IND-046,D04,2022-11-30,DEPT,,60.61,,,,
IND-046,D04,2022-12-31,DEPT,,69.7,,,,
IND-046,D04,2023-01-31,DEPT,,78.79,,,,
IND-046,D04,2023-02-28,DEPT,,81.82,,,,
IND-046,D04,2023-03-31,DEPT,,87.88,,,,
IND-046,D04,2023-04-30,DEPT,,90.91,,,,
IND-046,D04,2023-05-31,DEPT,,90.91,,,,
IND-046,D04,2023-06-30,DEPT,,90.91,,,,
IND-046,D04,2023-07-31,DEPT,,90.91,,,,
IND-046,D04,2023-08-31,DEPT,,90.91,,,,
IND-046,D05,2022-09-30,DEPT,,14.81,,,,
IND-046,D05,2022-10-31,DEPT,,44.44,,,,
