indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-679,D01,2023-08-31,DEPT,,13,,
IND-679,D02,2023-08-31,DEPT,,12,,
IND-679,D03,2023-08-31,DEPT,,10,,
IND-679,D04,2023-08-31,DEPT,,3,,
IND-679,D05,2023-08-31,DEPT,,3,,
IND-679,D06,2023-08-31,DEPT,,48,,
IND-679,D07,2023-08-31,DEPT,,2,,
IND-679,D08,2023-08-31,DEPT,,6,,
IND-679,D09,2023-08-31,DEPT,,1,,
IND-679,D10,2023-08-31,DEPT,,8,,
IND-679,D11,2023-08-31,DEPT,,11,,
IND-679,D12,2023-08-31,DEPT,,5,,
IND-679,D13,2023-08-31,DEPT,,94,,
IND-679,D14,2023-08-31,DEPT,,29,,
IND-679,D15,2023-08-31,DEPT,,6,,
IND-679,D16,2023-08-31,DEPT,,11,,
IND-679,D17,2023-08-31,DEPT,,23,,
IND-679,D18,2023-08-31,DEPT,,6,,
IND-679,D19,2023-08-31,DEPT,,1,,
IND-679,D21,2023-08-31,DEPT,,6,,
IND-679,D22,2023-08-31,DEPT,,4,,
IND-679,D23,2023-08-31,DEPT,,20,,
IND-679,D24,2023-08-31,DEPT,,18,,
IND-679,D25,2023-08-31,DEPT,,1,,
IND-679,D26,2023-08-31,DEPT,,11,,
IND-679,D27,2023-08-31,DEPT,,17,,
IND-679,D28,2023-08-31,DEPT,,16,,
IND-679,D29,2023-08-31,DEPT,,15,,
IND-679,D2A,2023-08-31,DEPT,,7,,
IND-679,D2B,2023-08-31,DEPT,,34,,
IND-679,D30,2023-08-31,DEPT,,15,,
IND-679,D31,2023-08-31,DEPT,,57,,
IND-679,D32,2023-08-31,DEPT,,3,,
IND-679,D33,2023-08-31,DEPT,,71,,
IND-679,D34,2023-08-31,DEPT,,51,,
IND-679,D35,2023-08-31,DEPT,,30,,
IND-679,D36,2023-08-31,DEPT,,1,,
IND-679,D37,2023-08-31,DEPT,,27,,
IND-679,D38,2023-08-31,DEPT,,36,,
IND-679,D39,2023-08-31,DEPT,,8,,
IND-679,D40,2023-08-31,DEPT,,15,,
IND-679,D41,2023-08-31,DEPT,,10,,
IND-679,D42,2023-08-31,DEPT,,26,,
IND-679,D43,2023-08-31,DEPT,,6,,
IND-679,D44,2023-08-31,DEPT,,54,,
IND-679,D45,2023-08-31,DEPT,,6,,
IND-679,D46,2023-08-31,DEPT,,4,,
IND-679,D47,2023-08-31,DEPT,,8,,
IND-679,D48,2023-08-31,DEPT,,2,,
IND-679,D49,2023-08-31,DEPT,,33,,
IND-679,D50,2023-08-31,DEPT,,12,,
IND-679,D51,2023-08-31,DEPT,,22,,
IND-679,D52,2023-08-31,DEPT,,6,,
IND-679,D53,2023-08-31,DEPT,,6,,
IND-679,D54,2023-08-31,DEPT,,30,,
IND-679,D55,2023-08-31,DEPT,,3,,
IND-679,D56,2023-08-31,DEPT,,27,,
IND-679,D57,2023-08-31,DEPT,,37,,
IND-679,D58,2023-08-31,DEPT,,4,,
IND-679,D59,2023-08-31,DEPT,,96,,
IND-679,D60,2023-08-31,DEPT,,23,,
IND-679,D61,2023-08-31,DEPT,,1,,
IND-679,D62,2023-08-31,DEPT,,51,,
IND-679,D63,2023-08-31,DEPT,,29,,
IND-679,D64,2023-08-31,DEPT,,37,,
IND-679,D65,2023-08-31,DEPT,,8,,
IND-679,D66,2023-08-31,DEPT,,17,,
IND-679,D67,2023-08-31,DEPT,,47,,
IND-679,D68,2023-08-31,DEPT,,25,,
IND-679,D69,2023-08-31,DEPT,,66,,
IND-679,D70,2023-08-31,DEPT,,6,,
IND-679,D71,2023-08-31,DEPT,,15,,
IND-679,D72,2023-08-31,DEPT,,13,,
IND-679,D73,2023-08-31,DEPT,,12,,
IND-679,D74,2023-08-31,DEPT,,20,,
IND-679,D75,2023-08-31,DEPT,,61,,
IND-679,D76,2023-08-31,DEPT,,51,,
IND-679,D77,2023-08-31,DEPT,,26,,
IND-679,D78,2023-08-31,DEPT,,41,,
IND-679,D79,2023-08-31,DEPT,,10,,
IND-679,D80,2023-08-31,DEPT,,26,,
IND-679,D81,2023-08-31,DEPT,,4,,
IND-679,D82,2023-08-31,DEPT,,3,,
IND-679,D83,2023-08-31,DEPT,,46,,
IND-679,D84,2023-08-31,DEPT,,19,,
IND-679,D85,2023-08-31,DEPT,,15,,
IND-679,D86,2023-08-31,DEPT,,16,,
IND-679,D87,2023-08-31,DEPT,,17,,
IND-679,D88,2023-08-31,DEPT,,10,,
IND-679,D89,2023-08-31,DEPT,,8,,
IND-679,D90,2023-08-31,DEPT,,5,,
IND-679,D91,2023-08-31,DEPT,,30,,
IND-679,D92,2023-08-31,DEPT,,47,,
IND-679,D93,2023-08-31,DEPT,,18,,
IND-679,D94,2023-08-31,DEPT,,40,,
IND-679,D95,2023-08-31,DEPT,,30,,
IND-679,D971,2023-08-31,DEPT,,7,,
IND-679,D972,2023-08-31,DEPT,,11,,
IND-679,D973,2023-08-31,DEPT,,1,,
IND-679,D974,2023-08-31,DEPT,,27,,
IND-679,D976,2023-08-31,DEPT,,1,,
IND-679,FRANCE,2022-12-31,NAT,3500,,,
IND-679,FRANCE,2023-08-31,NAT,,2087,,0
IND-679,FRANCE,2026-12-31,NAT,,,10000,
IND-679,R01,2023-08-31,REG,,7,,
IND-679,R02,2023-08-31,REG,,11,,
IND-679,R03,2023-08-31,REG,,1,,
IND-679,R04,2023-08-31,REG,,27,,
IND-679,R06,2023-08-31,REG,,1,,
IND-679,R11,2023-08-31,REG,,293,,
IND-679,R24,2023-08-31,REG,,66,,
IND-679,R27,2023-08-31,REG,,53,,
