indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-736,D01,2022-12-31,DEPT,16456,,,
IND-736,D01,2023-06-30,DEPT,,33660,,
IND-736,D01,2023-07-31,DEPT,,35217,,
IND-736,D01,2023-08-31,DEPT,,35981,,
IND-736,D01,2023-09-30,DEPT,,37872,,
IND-736,D01,2023-10-31,DEPT,,40659,,53.7319065802
IND-736,D01,2026-12-31,DEPT,,,61500,
IND-736,D02,2022-12-31,DEPT,17946,,,
IND-736,D02,2023-06-30,DEPT,,30351,,
IND-736,D02,2023-07-31,DEPT,,30907,,
IND-736,D02,2023-08-31,DEPT,,30641,,
IND-736,D02,2023-09-30,DEPT,,30932,,
IND-736,D02,2023-10-31,DEPT,,31818,,23.0992107104
IND-736,D02,2026-12-31,DEPT,,,78000,
IND-736,D03,2022-12-31,DEPT,8391,,,
IND-736,D03,2023-06-30,DEPT,,13271,,
IND-736,D03,2023-07-31,DEPT,,14305,,
IND-736,D03,2023-08-31,DEPT,,14584,,
IND-736,D03,2023-09-30,DEPT,,15149,,
IND-736,D03,2023-10-31,DEPT,,15718,,28.0631199969
IND-736,D03,2026-12-31,DEPT,,,34500,
IND-736,D04,2022-12-31,DEPT,5167,,,
IND-736,D04,2023-06-30,DEPT,,8183,,
IND-736,D04,2023-07-31,DEPT,,8533,,
IND-736,D04,2023-08-31,DEPT,,8808,,
IND-736,D04,2023-09-30,DEPT,,8269,,
IND-736,D04,2023-10-31,DEPT,,6165,,6.3032905956
IND-736,D04,2026-12-31,DEPT,,,21000,
IND-736,D05,2022-12-31,DEPT,6407,,,
IND-736,D05,2023-06-30,DEPT,,11496,,
IND-736,D05,2023-07-31,DEPT,,11901,,
IND-736,D05,2023-08-31,DEPT,,11234,,
IND-736,D05,2023-09-30,DEPT,,11984,,
IND-736,D05,2023-10-31,DEPT,,12609,,19.9466117776
IND-736,D05,2026-12-31,DEPT,,,37500,
IND-736,D06,2022-12-31,DEPT,10749,,,
IND-736,D06,2023-06-30,DEPT,,19895,,
IND-736,D06,2023-07-31,DEPT,,20650,,
IND-736,D06,2023-08-31,DEPT,,20604,,
IND-736,D06,2023-09-30,DEPT,,21293,,
IND-736,D06,2023-10-31,DEPT,,21541,,17.6193041746
IND-736,D06,2026-12-31,DEPT,,,72000,
IND-736,D07,2022-12-31,DEPT,6893,,,
IND-736,D07,2023-06-30,DEPT,,15926,,
IND-736,D07,2023-07-31,DEPT,,16536,,
IND-736,D07,2023-08-31,DEPT,,16813,,
IND-736,D07,2023-09-30,DEPT,,17537,,
IND-736,D07,2023-10-31,DEPT,,17661,,36.9945373965
IND-736,D07,2026-12-31,DEPT,,,36000,
IND-736,D08,2022-12-31,DEPT,8198,,,
IND-736,D08,2023-06-30,DEPT,,17874,,
IND-736,D08,2023-07-31,DEPT,,18871,,
IND-736,D08,2023-08-31,DEPT,,19428,,
IND-736,D08,2023-09-30,DEPT,,20367,,
IND-736,D08,2023-10-31,DEPT,,21916,,33.2138879473
IND-736,D08,2026-12-31,DEPT,,,49500,
IND-736,D09,2022-12-31,DEPT,3476,,,
IND-736,D09,2023-06-30,DEPT,,5909,,
IND-736,D09,2023-07-31,DEPT,,6333,,
IND-736,D09,2023-08-31,DEPT,,6590,,
IND-736,D09,2023-09-30,DEPT,,6568,,
IND-736,D09,2023-10-31,DEPT,,7124,,19.1757779647
IND-736,D09,2026-12-31,DEPT,,,22500,
IND-736,D10,2022-12-31,DEPT,13439,,,
IND-736,D10,2023-06-30,DEPT,,21782,,
IND-736,D10,2023-07-31,DEPT,,22548,,
IND-736,D10,2023-08-31,DEPT,,21862,,
IND-736,D10,2023-09-30,DEPT,,22602,,
IND-736,D10,2023-10-31,DEPT,,23980,,35.0653670869
IND-736,D10,2026-12-31,DEPT,,,43500,
IND-736,D11,2022-12-31,DEPT,7065,,,
IND-736,D11,2023-06-30,DEPT,,13745,,
IND-736,D11,2023-07-31,DEPT,,13679,,
IND-736,D11,2023-08-31,DEPT,,14100,,
IND-736,D11,2023-09-30,DEPT,,13877,,
IND-736,D11,2023-10-31,DEPT,,14521,,22.2999850456
IND-736,D11,2026-12-31,DEPT,,,40500,
IND-736,D12,2022-12-31,DEPT,9207,,,
IND-736,D12,2023-06-30,DEPT,,15317,,
IND-736,D12,2023-07-31,DEPT,,15827,,
IND-736,D12,2023-08-31,DEPT,,15177,,
IND-736,D12,2023-09-30,DEPT,,15911,,
IND-736,D12,2023-10-31,DEPT,,15742,,23.0975859753
IND-736,D12,2026-12-31,DEPT,,,37500,
IND-736,D13,2022-12-31,DEPT,26175,,,
IND-736,D13,2023-06-30,DEPT,,45941,,
IND-736,D13,2023-07-31,DEPT,,47858,,
IND-736,D13,2023-08-31,DEPT,,48820,,
IND-736,D13,2023-09-30,DEPT,,49932,,
IND-736,D13,2023-10-31,DEPT,,51591,,21.8491295938
IND-736,D13,2026-12-31,DEPT,,,142500,
IND-736,D14,2022-12-31,DEPT,12546,,,
IND-736,D14,2023-06-30,DEPT,,28946,,
IND-736,D14,2023-07-31,DEPT,,30536,,
IND-736,D14,2023-08-31,DEPT,,30932,,
IND-736,D14,2023-09-30,DEPT,,32492,,
IND-736,D14,2023-10-31,DEPT,,35225,,41.2690613968
IND-736,D14,2026-12-31,DEPT,,,67500,
IND-736,D15,2022-12-31,DEPT,6573,,,
IND-736,D15,2023-06-30,DEPT,,14094,,
IND-736,D15,2023-07-31,DEPT,,14682,,
IND-736,D15,2023-08-31,DEPT,,14996,,
IND-736,D15,2023-09-30,DEPT,,15322,,
IND-736,D15,2023-10-31,DEPT,,15155,,42.0130219807
IND-736,D15,2026-12-31,DEPT,,,27000,
IND-736,D16,2022-12-31,DEPT,10647,,,
IND-736,D16,2023-06-30,DEPT,,20906,,
IND-736,D16,2023-07-31,DEPT,,21319,,
IND-736,D16,2023-08-31,DEPT,,19946,,
IND-736,D16,2023-09-30,DEPT,,20417,,
IND-736,D16,2023-10-31,DEPT,,20947,,22.2207839838
IND-736,D16,2026-12-31,DEPT,,,57000,
IND-736,D17,2022-12-31,DEPT,15415,,,
IND-736,D17,2023-06-30,DEPT,,25469,,
IND-736,D17,2023-07-31,DEPT,,26520,,
IND-736,D17,2023-08-31,DEPT,,27188,,
IND-736,D17,2023-09-30,DEPT,,27794,,
IND-736,D17,2023-10-31,DEPT,,28956,,25.2701315667
IND-736,D17,2026-12-31,DEPT,,,69000,
IND-736,D18,2022-12-31,DEPT,5864,,,
IND-736,D18,2023-06-30,DEPT,,15338,,
IND-736,D18,2023-07-31,DEPT,,15990,,
IND-736,D18,2023-08-31,DEPT,,16371,,
IND-736,D18,2023-09-30,DEPT,,17278,,
IND-736,D18,2023-10-31,DEPT,,17821,,31.7701137209
IND-736,D18,2026-12-31,DEPT,,,43500,
IND-736,D19,2022-12-31,DEPT,5760,,,
IND-736,D19,2023-06-30,DEPT,,13929,,
IND-736,D19,2023-07-31,DEPT,,14584,,
IND-736,D19,2023-08-31,DEPT,,14026,,
IND-736,D19,2023-09-30,DEPT,,14641,,
IND-736,D19,2023-10-31,DEPT,,15344,,21.9112940101
IND-736,D19,2026-12-31,DEPT,,,49500,
IND-736,D21,2022-12-31,DEPT,11736,,,
IND-736,D21,2023-06-30,DEPT,,24139,,
IND-736,D21,2023-07-31,DEPT,,25051,,
IND-736,D21,2023-08-31,DEPT,,23084,,
IND-736,D21,2023-09-30,DEPT,,23956,,
IND-736,D21,2023-10-31,DEPT,,25471,,23.98540095
IND-736,D21,2026-12-31,DEPT,,,69000,
IND-736,D22,2022-12-31,DEPT,14083,,,
IND-736,D22,2023-06-30,DEPT,,26535,,
IND-736,D22,2023-07-31,DEPT,,27561,,
IND-736,D22,2023-08-31,DEPT,,27497,,
IND-736,D22,2023-09-30,DEPT,,28983,,
IND-736,D22,2023-10-31,DEPT,,29427,,35.7527320176
IND-736,D22,2026-12-31,DEPT,,,57000,
IND-736,D23,2022-12-31,DEPT,3891,,,
IND-736,D23,2023-06-30,DEPT,,9486,,
IND-736,D23,2023-07-31,DEPT,,9500,,
IND-736,D23,2023-08-31,DEPT,,9543,,
IND-736,D23,2023-09-30,DEPT,,9612,,
IND-736,D23,2023-10-31,DEPT,,9752,,34.2568238939
IND-736,D23,2026-12-31,DEPT,,,21000,
IND-736,D24,2022-12-31,DEPT,10446,,,
IND-736,D24,2023-06-30,DEPT,,21267,,
IND-736,D24,2023-07-31,DEPT,,22248,,
IND-736,D24,2023-08-31,DEPT,,22959,,
IND-736,D24,2023-09-30,DEPT,,24378,,
IND-736,D24,2023-10-31,DEPT,,25199,,37.7759000358
IND-736,D24,2026-12-31,DEPT,,,49500,
IND-736,D25,2022-12-31,DEPT,10414,,,
IND-736,D25,2023-06-30,DEPT,,14038,,
IND-736,D25,2023-07-31,DEPT,,15128,,
IND-736,D25,2023-08-31,DEPT,,16102,,
IND-736,D25,2023-09-30,DEPT,,17202,,
IND-736,D25,2023-10-31,DEPT,,18451,,18.4394071491
IND-736,D25,2026-12-31,DEPT,,,54000,
IND-736,D26,2022-12-31,DEPT,9195,,,
IND-736,D26,2023-06-30,DEPT,,19689,,
IND-736,D26,2023-07-31,DEPT,,20656,,
IND-736,D26,2023-08-31,DEPT,,21075,,
IND-736,D26,2023-09-30,DEPT,,21900,,
IND-736,D26,2023-10-31,DEPT,,22845,,35.175879397
IND-736,D26,2026-12-31,DEPT,,,48000,
IND-736,D27,2022-12-31,DEPT,11623,,,
IND-736,D27,2023-06-30,DEPT,,20028,,
IND-736,D27,2023-07-31,DEPT,,20898,,
IND-736,D27,2023-08-31,DEPT,,21536,,
IND-736,D27,2023-09-30,DEPT,,22723,,
IND-736,D27,2023-10-31,DEPT,,24070,,25.7291688199
IND-736,D27,2026-12-31,DEPT,,,60000,
IND-736,D28,2022-12-31,DEPT,3795,,,
IND-736,D28,2023-06-30,DEPT,,7804,,
IND-736,D28,2023-07-31,DEPT,,8093,,
IND-736,D28,2023-08-31,DEPT,,8349,,
IND-736,D28,2023-09-30,DEPT,,9143,,
IND-736,D28,2023-10-31,DEPT,,9855,,19.7361993161
IND-736,D28,2026-12-31,DEPT,,,34500,
IND-736,D29,2022-12-31,DEPT,16464,,,
IND-736,D29,2023-06-30,DEPT,,30935,,
IND-736,D29,2023-07-31,DEPT,,32283,,
IND-736,D29,2023-08-31,DEPT,,33171,,
IND-736,D29,2023-09-30,DEPT,,34818,,
IND-736,D29,2023-10-31,DEPT,,33395,,30.486531259
IND-736,D29,2026-12-31,DEPT,,,72000,
IND-736,D2A,2022-12-31,DEPT,1671,,,
IND-736,D2A,2023-06-30,DEPT,,3471,,
IND-736,D2A,2023-07-31,DEPT,,3623,,
IND-736,D2A,2023-08-31,DEPT,,3802,,
IND-736,D2A,2023-09-30,DEPT,,3976,,
IND-736,D2A,2023-10-31,DEPT,,4332,,10.5057444036
IND-736,D2A,2026-12-31,DEPT,,,27000,
IND-736,D2B,2022-12-31,DEPT,2444,,,
IND-736,D2B,2023-06-30,DEPT,,5275,,
IND-736,D2B,2023-07-31,DEPT,,5518,,
IND-736,D2B,2023-08-31,DEPT,,5619,,
IND-736,D2B,2023-09-30,DEPT,,5935,,
IND-736,D2B,2023-10-31,DEPT,,6342,,16.9066620402
IND-736,D2B,2026-12-31,DEPT,,,25500,
IND-736,D30,2022-12-31,DEPT,12580,,,
IND-736,D30,2023-06-30,DEPT,,27781,,
IND-736,D30,2023-07-31,DEPT,,29368,,
IND-736,D30,2023-08-31,DEPT,,30355,,
IND-736,D30,2023-09-30,DEPT,,32272,,
IND-736,D30,2023-10-31,DEPT,,34070,,33.6201501877
IND-736,D30,2026-12-31,DEPT,,,76500,
IND-736,D31,2022-12-31,DEPT,18126,,,
IND-736,D31,2023-06-30,DEPT,,25733,,
IND-736,D31,2023-07-31,DEPT,,26049,,
IND-736,D31,2023-08-31,DEPT,,26740,,
IND-736,D31,2023-09-30,DEPT,,24385,,
IND-736,D31,2023-10-31,DEPT,,26266,,10.2552473102
