indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-299,D01,2022-07-31,DEPT,537,,,
IND-299,D01,2022-12-31,DEPT,,740,,16.5985282093
IND-299,D01,2025-12-31,DEPT,,,1760,
IND-299,D02,2022-07-31,DEPT,157,,,
IND-299,D02,2022-12-31,DEPT,,351,,19.5564516129
IND-299,D02,2025-12-31,DEPT,,,1149,
IND-299,D03,2022-07-31,DEPT,195,,,
IND-299,D03,2022-12-31,DEPT,,264,,15.1315789474
IND-299,D03,2025-12-31,DEPT,,,651,
IND-299,D04,2022-07-31,DEPT,0,,,
IND-299,D04,2022-12-31,DEPT,,5,,2.4630541872
IND-299,D04,2025-12-31,DEPT,,,203,
IND-299,D05,2022-07-31,DEPT,35,,,
IND-299,D05,2022-12-31,DEPT,,56,,10.9375
IND-299,D05,2025-12-31,DEPT,,,227,
IND-299,D06,2022-07-31,DEPT,618,,,
IND-299,D06,2022-12-31,DEPT,,913,,14.9367088608
IND-299,D06,2025-12-31,DEPT,,,2593,
IND-299,D07,2022-07-31,DEPT,200,,,
IND-299,D07,2022-12-31,DEPT,,203,,0.7246376812
IND-299,D07,2025-12-31,DEPT,,,614,
IND-299,D08,2022-07-31,DEPT,17,,,
IND-299,D08,2022-12-31,DEPT,,53,,8.9552238806
IND-299,D08,2025-12-31,DEPT,,,419,
IND-299,D09,2022-07-31,DEPT,89,,,
IND-299,D09,2022-12-31,DEPT,,147,,24.6808510638
IND-299,D09,2025-12-31,DEPT,,,324,
IND-299,D10,2022-07-31,DEPT,6,,,
IND-299,D10,2022-12-31,DEPT,,34,,5.7142857143
IND-299,D10,2025-12-31,DEPT,,,496,
IND-299,D11,2022-07-31,DEPT,131,,,
IND-299,D11,2022-12-31,DEPT,,164,,6.3953488372
IND-299,D11,2025-12-31,DEPT,,,647,
IND-299,D12,2022-07-31,DEPT,157,,,
IND-299,D12,2022-12-31,DEPT,,247,,21.7391304348
IND-299,D12,2025-12-31,DEPT,,,571,
IND-299,D13,2022-07-31,DEPT,390,,,
IND-299,D13,2022-12-31,DEPT,,564,,4.4926413633
IND-299,D13,2025-12-31,DEPT,,,4263,
IND-299,D14,2022-07-31,DEPT,132,,,
IND-299,D14,2022-12-31,DEPT,,270,,12.3324396783
IND-299,D14,2025-12-31,DEPT,,,1251,
IND-299,D15,2022-07-31,DEPT,195,,,
IND-299,D15,2022-12-31,DEPT,,263,,30.7692307692
IND-299,D15,2025-12-31,DEPT,,,416,
IND-299,D16,2022-07-31,DEPT,50,,,
IND-299,D16,2022-12-31,DEPT,,74,,5.1948051948
IND-299,D16,2025-12-31,DEPT,,,512,
IND-299,D17,2022-07-31,DEPT,377,,,
IND-299,D17,2022-12-31,DEPT,,479,,12.0996441281
IND-299,D17,2025-12-31,DEPT,,,1220,
IND-299,D18,2022-07-31,DEPT,50,,,
IND-299,D18,2022-12-31,DEPT,,82,,7.5829383886
IND-299,D18,2025-12-31,DEPT,,,472,
IND-299,D19,2022-07-31,DEPT,3,,,
IND-299,D19,2022-12-31,DEPT,,13,,3.4602076125
IND-299,D19,2025-12-31,DEPT,,,292,
IND-299,D21,2022-07-31,DEPT,107,,,
IND-299,D21,2022-12-31,DEPT,,164,,6.8592057762
IND-299,D21,2025-12-31,DEPT,,,938,
IND-299,D22,2022-07-31,DEPT,787,,,
IND-299,D22,2022-12-31,DEPT,,945,,17.1739130435
IND-299,D22,2025-12-31,DEPT,,,1707,
IND-299,D23,2022-07-31,DEPT,5,,,
IND-299,D23,2022-12-31,DEPT,,17,,9.756097561
IND-299,D23,2025-12-31,DEPT,,,128,
IND-299,D24,2022-07-31,DEPT,0,,,
IND-299,D24,2022-12-31,DEPT,,21,,4.4585987261
IND-299,D24,2025-12-31,DEPT,,,471,
IND-299,D25,2022-07-31,DEPT,416,,,
IND-299,D25,2022-12-31,DEPT,,944,,38.3442265795
IND-299,D25,2025-12-31,DEPT,,,1793,
IND-299,D26,2022-07-31,DEPT,201,,,
IND-299,D26,2022-12-31,DEPT,,203,,0.2567394095
IND-299,D26,2025-12-31,DEPT,,,980,
IND-299,D27,2022-07-31,DEPT,948,,,
IND-299,D27,2022-12-31,DEPT,,1142,,17.3059768064
IND-299,D27,2025-12-31,DEPT,,,2069,
IND-299,D28,2022-07-31,DEPT,65,,,
