indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-445,D01,,DEPT,0,,,
IND-445,D02,,DEPT,0,,,
IND-445,D03,,DEPT,0,,,
IND-445,D04,,DEPT,0,,,
IND-445,D05,,DEPT,0,,,
IND-445,D06,,DEPT,0,,,
IND-445,D07,,DEPT,0,,,
IND-445,D08,,DEPT,0,,,
IND-445,D09,,DEPT,0,,,
IND-445,D10,,DEPT,0,,,
IND-445,D11,,DEPT,0,,,
IND-445,D12,,DEPT,0,,,
IND-445,D13,,DEPT,0,,,
IND-445,D14,,DEPT,0,,,
IND-445,D15,,DEPT,0,,,
IND-445,D16,,DEPT,0,,,
IND-445,D17,,DEPT,0,,,
IND-445,D18,,DEPT,0,,,
IND-445,D19,,DEPT,0,,,
IND-445,D21,,DEPT,0,,,
IND-445,D22,,DEPT,0,,,
IND-445,D23,,DEPT,0,,,
IND-445,D24,,DEPT,0,,,
IND-445,D25,,DEPT,0,,,
IND-445,D26,,DEPT,0,,,
IND-445,D27,,DEPT,0,,,
IND-445,D28,,DEPT,0,,,
IND-445,D29,,DEPT,0,,,
IND-445,D2A,,DEPT,0,,,
IND-445,D2B,,DEPT,0,,,
IND-445,D30,,DEPT,0,,,
IND-445,D31,,DEPT,0,,,
IND-445,D32,,DEPT,0,,,
IND-445,D33,,DEPT,0,,,
IND-445,D34,,DEPT,0,,,
IND-445,D35,,DEPT,0,,,
IND-445,D36,,DEPT,0,,,
IND-445,D37,,DEPT,0,,,
IND-445,D38,,DEPT,0,,,
IND-445,D39,,DEPT,0,,,
IND-445,D40,,DEPT,0,,,
IND-445,D41,,DEPT,0,,,
IND-445,D42,,DEPT,0,,,
IND-445,D43,,DEPT,0,,,
IND-445,D44,,DEPT,0,,,
IND-445,D45,,DEPT,0,,,
IND-445,D46,,DEPT,0,,,
IND-445,D47,,DEPT,0,,,
IND-445,D48,,DEPT,0,,,
IND-445,D49,,DEPT,0,,,
IND-445,D50,,DEPT,0,,,
IND-445,D51,,DEPT,0,,,
IND-445,D52,,DEPT,0,,,
IND-445,D53,,DEPT,0,,,
IND-445,D54,,DEPT,0,,,
IND-445,D55,,DEPT,0,,,
IND-445,D56,,DEPT,0,,,
IND-445,D57,,DEPT,0,,,
IND-445,D58,,DEPT,0,,,
IND-445,D59,,DEPT,0,,,
IND-445,D60,,DEPT,0,,,
IND-445,D61,,DEPT,0,,,
IND-445,D62,,DEPT,0,,,
IND-445,D63,,DEPT,0,,,
IND-445,D64,,DEPT,0,,,
IND-445,D65,,DEPT,0,,,
IND-445,D66,,DEPT,0,,,
IND-445,D67,,DEPT,0,,,
IND-445,D68,,DEPT,0,,,
IND-445,D69,,DEPT,0,,,
IND-445,D70,,DEPT,0,,,
IND-445,D71,,DEPT,0,,,
IND-445,D72,,DEPT,0,,,
IND-445,D73,,DEPT,0,,,
IND-445,D74,,DEPT,0,,,
IND-445,D75,,DEPT,0,,,
IND-445,D76,,DEPT,0,,,
IND-445,D77,,DEPT,0,,,
IND-445,D78,,DEPT,0,,,
IND-445,D79,,DEPT,0,,,
IND-445,D80,,DEPT,0,,,
IND-445,D81,,DEPT,0,,,
IND-445,D82,,DEPT,0,,,
IND-445,D83,,DEPT,0,,,
IND-445,D84,,DEPT,0,,,
IND-445,D85,,DEPT,0,,,
IND-445,D86,,DEPT,0,,,
IND-445,D87,,DEPT,0,,,
IND-445,D88,,DEPT,0,,,
IND-445,D89,,DEPT,0,,,
IND-445,D90,,DEPT,0,,,
IND-445,D91,,DEPT,0,,,
IND-445,D92,,DEPT,0,,,
IND-445,D93,,DEPT,0,,,
IND-445,D94,,DEPT,0,,,
IND-445,D95,,DEPT,0,,,
IND-445,D971,,DEPT,0,,,
IND-445,D972,,DEPT,0,,,
IND-445,D973,,DEPT,0,,,
IND-445,D974,,DEPT,0,,,
IND-445,D976,,DEPT,0,,,
IND-445,FRANCE,2023-01-31,NAT,0,,,
IND-445,FRANCE,2023-09-30,NAT,,39981,,29.615555555555556
IND-445,FRANCE,2026-12-31,NAT,,,135000,
IND-445,R01,,REG,0,,,
IND-445,R02,,REG,0,,,
IND-445,R03,,REG,0,,,
IND-445,R04,,REG,0,,,
IND-445,R06,,REG,0,,,
IND-445,R11,,REG,0,,,
IND-445,R24,,REG,0,,,
IND-445,R27,,REG,0,,,
IND-445,R28,,REG,0,,,
IND-445,R32,,REG,0,,,
IND-445,R44,,REG,0,,,
IND-445,R52,,REG,0,,,
IND-445,R53,,REG,0,,,
IND-445,R75,,REG,0,,,
IND-445,R76,,REG,0,,,
IND-445,R84,,REG,0,,,
IND-445,R93,,REG,0,,,
IND-445,R94,,REG,0,,,
