indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-563,D01,2021-12-31,DEPT,74,,,
IND-563,D01,2022-12-31,DEPT,,81.23,,
IND-563,D01,2023-01-31,DEPT,,81.2,,
IND-563,D01,2023-02-28,DEPT,,80.8,,
IND-563,D01,2023-03-31,DEPT,,80.5,,
IND-563,D01,2023-04-30,DEPT,,80.9,,
IND-563,D01,2023-05-31,DEPT,,81.3,,
IND-563,D01,2023-06-30,DEPT,,81,,
IND-563,D01,2023-07-31,DEPT,,81,,70
IND-563,D01,2026-12-31,DEPT,,,84,
IND-563,D02,2021-12-31,DEPT,85.2,,,
IND-563,D02,2022-12-31,DEPT,,87.72,,
IND-563,D02,2023-01-31,DEPT,,87.6,,
IND-563,D02,2023-02-28,DEPT,,87.8,,
IND-563,D02,2023-03-31,DEPT,,88,,
IND-563,D02,2023-04-30,DEPT,,88.1,,
IND-563,D02,2023-05-31,DEPT,,88.7,,
IND-563,D02,2023-06-30,DEPT,,88.8,,
IND-563,D02,2023-07-31,DEPT,,88.8,,100
IND-563,D02,2026-12-31,DEPT,,,84,
IND-563,D03,2021-12-31,DEPT,78.1,,,
IND-563,D03,2022-12-31,DEPT,,83.32,,
IND-563,D03,2023-01-31,DEPT,,83.3,,
IND-563,D03,2023-02-28,DEPT,,83.3,,
IND-563,D03,2023-03-31,DEPT,,84.2,,
IND-563,D03,2023-04-30,DEPT,,83.9,,
IND-563,D03,2023-05-31,DEPT,,84.6,,
IND-563,D03,2023-06-30,DEPT,,84.7,,
IND-563,D03,2023-07-31,DEPT,,84.9,,100
IND-563,D03,2026-12-31,DEPT,,,84,
IND-563,D04,2021-12-31,DEPT,60.2,,,
IND-563,D04,2022-12-31,DEPT,,72.47,,
IND-563,D04,2023-01-31,DEPT,,74.5,,
IND-563,D04,2023-02-28,DEPT,,75.8,,
IND-563,D04,2023-03-31,DEPT,,73.1,,
IND-563,D04,2023-04-30,DEPT,,72.5,,
IND-563,D04,2023-05-31,DEPT,,72.1,,
IND-563,D04,2023-06-30,DEPT,,71.6,,
IND-563,D04,2023-07-31,DEPT,,72.4,,51.2605042017
IND-563,D04,2026-12-31,DEPT,,,84,
IND-563,D05,2021-12-31,DEPT,88.5,,,
IND-563,D05,2022-12-31,DEPT,,92,,
IND-563,D05,2023-01-31,DEPT,,92.2,,
IND-563,D05,2023-02-28,DEPT,,91.4,,
IND-563,D05,2023-03-31,DEPT,,92.4,,
IND-563,D05,2023-04-30,DEPT,,92.4,,
IND-563,D05,2023-05-31,DEPT,,92.1,,
IND-563,D05,2023-06-30,DEPT,,92.8,,
IND-563,D05,2023-07-31,DEPT,,93,,100
IND-563,D05,2026-12-31,DEPT,,,84,
IND-563,D06,2021-12-31,DEPT,72.2,,,
IND-563,D06,2022-12-31,DEPT,,80.44,,
IND-563,D06,2023-01-31,DEPT,,80.7,,
IND-563,D06,2023-02-28,DEPT,,80.5,,
IND-563,D06,2023-03-31,DEPT,,80.7,,
IND-563,D06,2023-04-30,DEPT,,81.1,,
IND-563,D06,2023-05-31,DEPT,,81.4,,
IND-563,D06,2023-06-30,DEPT,,81.8,,
IND-563,D06,2023-07-31,DEPT,,82.1,,83.8983050847
IND-563,D06,2026-12-31,DEPT,,,84,
IND-563,D07,2021-12-31,DEPT,74.6,,,
IND-563,D07,2022-12-31,DEPT,,78.15,,
IND-563,D07,2023-01-31,DEPT,,78.5,,
IND-563,D07,2023-02-28,DEPT,,79.5,,
IND-563,D07,2023-03-31,DEPT,,81.1,,
IND-563,D07,2023-04-30,DEPT,,81.8,,
IND-563,D07,2023-05-31,DEPT,,81,,
IND-563,D07,2023-06-30,DEPT,,80.8,,
IND-563,D07,2023-07-31,DEPT,,80.9,,67.0212765957
IND-563,D07,2026-12-31,DEPT,,,84,
IND-563,D08,2021-12-31,DEPT,81.8,,,
IND-563,D08,2022-12-31,DEPT,,86.99,,
IND-563,D08,2023-01-31,DEPT,,86.2,,
IND-563,D08,2023-02-28,DEPT,,83.7,,
IND-563,D08,2023-03-31,DEPT,,82.3,,
IND-563,D08,2023-04-30,DEPT,,79,,
IND-563,D08,2023-05-31,DEPT,,77.3,,
IND-563,D08,2023-06-30,DEPT,,76.4,,
IND-563,D08,2023-07-31,DEPT,,76.7,,0
IND-563,D08,2026-12-31,DEPT,,,84,
IND-563,D09,2021-12-31,DEPT,77.9,,,
IND-563,D09,2022-12-31,DEPT,,82.18,,
IND-563,D09,2023-01-31,DEPT,,82.9,,
IND-563,D09,2023-02-28,DEPT,,82.7,,
IND-563,D09,2023-03-31,DEPT,,81.7,,
IND-563,D09,2023-04-30,DEPT,,80.8,,
IND-563,D09,2023-05-31,DEPT,,80.6,,
IND-563,D09,2023-06-30,DEPT,,81.1,,
IND-563,D09,2023-07-31,DEPT,,81.6,,60.6557377049
IND-563,D09,2026-12-31,DEPT,,,84,
IND-563,D10,2021-12-31,DEPT,69.7,,,
IND-563,D10,2022-12-31,DEPT,,78.84,,
IND-563,D10,2023-01-31,DEPT,,80.5,,
IND-563,D10,2023-02-28,DEPT,,80.8,,
IND-563,D10,2023-03-31,DEPT,,80.6,,
IND-563,D10,2023-04-30,DEPT,,81.4,,
IND-563,D10,2023-05-31,DEPT,,81.6,,
IND-563,D10,2023-06-30,DEPT,,81.5,,
IND-563,D10,2023-07-31,DEPT,,81.7,,83.9160839161
IND-563,D10,2026-12-31,DEPT,,,84,
IND-563,D11,2021-12-31,DEPT,71.4,,,
IND-563,D11,2022-12-31,DEPT,,76.27,,
IND-563,D11,2023-01-31,DEPT,,76.7,,
IND-563,D11,2023-02-28,DEPT,,77.4,,
IND-563,D11,2023-03-31,DEPT,,77.5,,
IND-563,D11,2023-04-30,DEPT,,77.8,,
IND-563,D11,2023-05-31,DEPT,,77.8,,
IND-563,D11,2023-06-30,DEPT,,77.2,,
IND-563,D11,2023-07-31,DEPT,,76.9,,43.6507936508
IND-563,D11,2026-12-31,DEPT,,,84,
IND-563,D12,2021-12-31,DEPT,72.7,,,
IND-563,D12,2022-12-31,DEPT,,80.03,,
IND-563,D12,2023-01-31,DEPT,,81.2,,
IND-563,D12,2023-02-28,DEPT,,82.2,,
IND-563,D12,2023-03-31,DEPT,,83.5,,
IND-563,D12,2023-04-30,DEPT,,84.9,,
IND-563,D12,2023-05-31,DEPT,,85.9,,
IND-563,D12,2023-06-30,DEPT,,85,,
IND-563,D12,2023-07-31,DEPT,,85.2,,100
IND-563,D12,2026-12-31,DEPT,,,84,
IND-563,D13,2021-12-31,DEPT,72.1,,,
IND-563,D13,2022-12-31,DEPT,,78.17,,
IND-563,D13,2023-01-31,DEPT,,78.7,,
IND-563,D13,2023-02-28,DEPT,,79.2,,
IND-563,D13,2023-03-31,DEPT,,79.5,,
IND-563,D13,2023-04-30,DEPT,,79.7,,
IND-563,D13,2023-05-31,DEPT,,80.3,,
IND-563,D13,2023-06-30,DEPT,,80.6,,
IND-563,D13,2023-07-31,DEPT,,80.9,,73.9495798319
IND-563,D13,2026-12-31,DEPT,,,84,
IND-563,D14,2021-12-31,DEPT,73.3,,,
IND-563,D14,2022-12-31,DEPT,,77.33,,
IND-563,D14,2023-01-31,DEPT,,78.1,,
IND-563,D14,2023-02-28,DEPT,,78.1,,
IND-563,D14,2023-03-31,DEPT,,78,,
IND-563,D14,2023-04-30,DEPT,,78.4,,
IND-563,D14,2023-05-31,DEPT,,78.4,,
IND-563,D14,2023-06-30,DEPT,,77.7,,
IND-563,D14,2023-07-31,DEPT,,78.7,,50.4672897196
IND-563,D14,2026-12-31,DEPT,,,84,
IND-563,D15,2021-12-31,DEPT,75.5,,,
IND-563,D15,2022-12-31,DEPT,,82.16,,
IND-563,D15,2023-01-31,DEPT,,81.8,,
IND-563,D15,2023-02-28,DEPT,,81.7,,
IND-563,D15,2023-03-31,DEPT,,82.2,,
IND-563,D15,2023-04-30,DEPT,,83.1,,
IND-563,D15,2023-05-31,DEPT,,83.1,,
IND-563,D15,2023-06-30,DEPT,,83.6,,
IND-563,D15,2023-07-31,DEPT,,84.1,,100
IND-563,D15,2026-12-31,DEPT,,,84,
IND-563,D16,2021-12-31,DEPT,80.1,,,
IND-563,D16,2022-12-31,DEPT,,85,,
IND-563,D16,2023-01-31,DEPT,,84.9,,
IND-563,D16,2023-02-28,DEPT,,85.2,,
IND-563,D16,2023-03-31,DEPT,,85.8,,
IND-563,D16,2023-04-30,DEPT,,86,,
IND-563,D16,2023-05-31,DEPT,,85.9,,
IND-563,D16,2023-06-30,DEPT,,85.8,,
IND-563,D16,2023-07-31,DEPT,,85.1,,100
IND-563,D16,2026-12-31,DEPT,,,84,
IND-563,D17,2021-12-31,DEPT,81.1,,,
IND-563,D17,2022-12-31,DEPT,,86.56,,
IND-563,D17,2023-01-31,DEPT,,86.2,,
IND-563,D17,2023-02-28,DEPT,,86.6,,
IND-563,D17,2023-03-31,DEPT,,86.7,,
IND-563,D17,2023-04-30,DEPT,,86.3,,
IND-563,D17,2023-05-31,DEPT,,86.8,,
IND-563,D17,2023-06-30,DEPT,,87.1,,
IND-563,D17,2023-07-31,DEPT,,86.9,,100
IND-563,D17,2026-12-31,DEPT,,,84,
IND-563,D18,2021-12-31,DEPT,69.8,,,
IND-563,D18,2022-12-31,DEPT,,79.34,,
IND-563,D18,2023-01-31,DEPT,,79.9,,
IND-563,D18,2023-02-28,DEPT,,79.8,,
IND-563,D18,2023-03-31,DEPT,,79.6,,
IND-563,D18,2023-04-30,DEPT,,78.7,,
IND-563,D18,2023-05-31,DEPT,,78.3,,
IND-563,D18,2023-06-30,DEPT,,77.5,,
IND-563,D18,2023-07-31,DEPT,,77.8,,56.338028169
IND-563,D18,2026-12-31,DEPT,,,84,
IND-563,D19,2021-12-31,DEPT,85.4,,,
IND-563,D19,2022-12-31,DEPT,,87.81,,
IND-563,D19,2023-01-31,DEPT,,87.5,,
IND-563,D19,2023-02-28,DEPT,,87,,
IND-563,D19,2023-03-31,DEPT,,85.8,,
IND-563,D19,2023-04-30,DEPT,,85.9,,
IND-563,D19,2023-05-31,DEPT,,86.1,,
IND-563,D19,2023-06-30,DEPT,,86.8,,
IND-563,D19,2023-07-31,DEPT,,86.8,,100
IND-563,D19,2026-12-31,DEPT,,,84,
IND-563,D21,2021-12-31,DEPT,57.5,,,
IND-563,D21,2022-12-31,DEPT,,55.02,,
IND-563,D21,2023-01-31,DEPT,,54,,
IND-563,D21,2023-02-28,DEPT,,55,,
IND-563,D21,2023-03-31,DEPT,,55.5,,
IND-563,D21,2023-04-30,DEPT,,55.7,,
IND-563,D21,2023-05-31,DEPT,,56.2,,
IND-563,D21,2023-06-30,DEPT,,56.9,,
IND-563,D21,2023-07-31,DEPT,,57,,0
IND-563,D21,2026-12-31,DEPT,,,84,
IND-563,D22,2021-12-31,DEPT,85.2,,,
IND-563,D22,2022-12-31,DEPT,,90.5,,
IND-563,D22,2023-01-31,DEPT,,90,,
IND-563,D22,2023-02-28,DEPT,,89.4,,
IND-563,D22,2023-03-31,DEPT,,89.4,,
IND-563,D22,2023-04-30,DEPT,,89.7,,
IND-563,D22,2023-05-31,DEPT,,90.1,,
IND-563,D22,2023-06-30,DEPT,,90.6,,
IND-563,D22,2023-07-31,DEPT,,90.6,,100
IND-563,D22,2026-12-31,DEPT,,,84,
IND-563,D23,2021-12-31,DEPT,83.5,,,
