indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-328,D01,2022-01-31,DEPT,,197,,
IND-328,D01,2022-02-28,DEPT,,181,,
IND-328,D01,2022-03-31,DEPT,2250,188,,
IND-328,D01,2022-04-30,DEPT,,150,,
IND-328,D01,2022-05-31,DEPT,,184,,
IND-328,D01,2022-06-30,DEPT,2324,159,,
IND-328,D01,2022-07-31,DEPT,,186,,
IND-328,D01,2022-08-31,DEPT,,222,,
IND-328,D01,2022-09-30,DEPT,,153,,
IND-328,D01,2022-10-31,DEPT,,200,,
IND-328,D01,2022-11-30,DEPT,,288,,
IND-328,D01,2022-12-31,DEPT,,333,,
IND-328,D01,2023-01-31,DEPT,,194,,
IND-328,D01,2023-02-28,DEPT,,218,,
IND-328,D01,2023-03-31,DEPT,,189,,
IND-328,D01,2023-04-30,DEPT,,140,,
IND-328,D01,2023-05-31,DEPT,,127,,
IND-328,D01,2023-06-30,DEPT,,115,,
IND-328,D01,2023-07-31,DEPT,,142,,
IND-328,D01,2023-08-31,DEPT,,190,,
IND-328,D02,2022-01-31,DEPT,,95,,
IND-328,D02,2022-02-28,DEPT,,97,,
IND-328,D02,2022-03-31,DEPT,1326,113,,
IND-328,D02,2022-04-30,DEPT,,132,,
IND-328,D02,2022-05-31,DEPT,,178,,
IND-328,D02,2022-06-30,DEPT,1481,148,,
IND-328,D02,2022-07-31,DEPT,,138,,
IND-328,D02,2022-08-31,DEPT,,145,,
IND-328,D02,2022-09-30,DEPT,,148,,
IND-328,D02,2022-10-31,DEPT,,157,,
IND-328,D02,2022-11-30,DEPT,,186,,
IND-328,D02,2022-12-31,DEPT,,168,,
IND-328,D02,2023-01-31,DEPT,,144,,
IND-328,D02,2023-02-28,DEPT,,136,,
IND-328,D02,2023-03-31,DEPT,,136,,
IND-328,D02,2023-04-30,DEPT,,96,,
IND-328,D02,2023-05-31,DEPT,,130,,
IND-328,D02,2023-06-30,DEPT,,110,,
IND-328,D02,2023-07-31,DEPT,,91,,
IND-328,D02,2023-08-31,DEPT,,153,,
IND-328,D03,2022-01-31,DEPT,,48,,
IND-328,D03,2022-02-28,DEPT,,47,,
IND-328,D03,2022-03-31,DEPT,923,66,,
IND-328,D03,2022-04-30,DEPT,,64,,
IND-328,D03,2022-05-31,DEPT,,97,,
IND-328,D03,2022-06-30,DEPT,926,37,,
IND-328,D03,2022-07-31,DEPT,,48,,
IND-328,D03,2022-08-31,DEPT,,98,,
IND-328,D03,2022-09-30,DEPT,,58,,
IND-328,D03,2022-10-31,DEPT,,51,,
IND-328,D03,2022-11-30,DEPT,,114,,
IND-328,D03,2022-12-31,DEPT,,79,,
IND-328,D03,2023-01-31,DEPT,,60,,
IND-328,D03,2023-02-28,DEPT,,77,,
IND-328,D03,2023-03-31,DEPT,,84,,
IND-328,D03,2023-04-30,DEPT,,67,,
IND-328,D03,2023-05-31,DEPT,,68,,
IND-328,D03,2023-06-30,DEPT,,65,,
IND-328,D03,2023-07-31,DEPT,,77,,
IND-328,D03,2023-08-31,DEPT,,68,,
IND-328,D04,2022-01-31,DEPT,,61,,
IND-328,D04,2022-02-28,DEPT,,72,,
IND-328,D04,2022-03-31,DEPT,556,52,,
IND-328,D04,2022-04-30,DEPT,,45,,
IND-328,D04,2022-05-31,DEPT,,35,,
IND-328,D04,2022-06-30,DEPT,554,39,,
IND-328,D04,2022-07-31,DEPT,,36,,
IND-328,D04,2022-08-31,DEPT,,39,,
IND-328,D04,2022-09-30,DEPT,,29,,
IND-328,D04,2022-10-31,DEPT,,25,,
IND-328,D04,2022-11-30,DEPT,,35,,
IND-328,D04,2022-12-31,DEPT,,40,,
IND-328,D04,2023-01-31,DEPT,,32,,
IND-328,D04,2023-02-28,DEPT,,32,,
IND-328,D04,2023-03-31,DEPT,,21,,
IND-328,D04,2023-04-30,DEPT,,40,,
IND-328,D04,2023-05-31,DEPT,,36,,
IND-328,D04,2023-06-30,DEPT,,38,,
IND-328,D04,2023-07-31,DEPT,,40,,
IND-328,D04,2023-08-31,DEPT,,58,,
IND-328,D05,2022-01-31,DEPT,,25,,
IND-328,D05,2022-02-28,DEPT,,21,,
IND-328,D05,2022-03-31,DEPT,208,15,,
IND-328,D05,2022-04-30,DEPT,,22,,
IND-328,D05,2022-05-31,DEPT,,22,,
IND-328,D05,2022-06-30,DEPT,220,17,,
IND-328,D05,2022-07-31,DEPT,,26,,
IND-328,D05,2022-08-31,DEPT,,43,,
IND-328,D05,2022-09-30,DEPT,,22,,
IND-328,D05,2022-10-31,DEPT,,23,,
IND-328,D05,2022-11-30,DEPT,,20,,
IND-328,D05,2022-12-31,DEPT,,36,,
IND-328,D05,2023-01-31,DEPT,,29,,
IND-328,D05,2023-02-28,DEPT,,25,,
IND-328,D05,2023-03-31,DEPT,,19,,
IND-328,D05,2023-04-30,DEPT,,25,,
IND-328,D05,2023-05-31,DEPT,,16,,
IND-328,D05,2023-06-30,DEPT,,15,,
IND-328,D05,2023-07-31,DEPT,,28,,
IND-328,D05,2023-08-31,DEPT,,32,,
IND-328,D06,2022-01-31,DEPT,,260,,
IND-328,D06,2022-02-28,DEPT,,239,,
IND-328,D06,2022-03-31,DEPT,3779,307,,
IND-328,D06,2022-04-30,DEPT,,212,,
IND-328,D06,2022-05-31,DEPT,,299,,
IND-328,D06,2022-06-30,DEPT,3852,347,,
IND-328,D06,2022-07-31,DEPT,,384,,
IND-328,D06,2022-08-31,DEPT,,342,,
IND-328,D06,2022-09-30,DEPT,,284,,
IND-328,D06,2022-10-31,DEPT,,279,,
IND-328,D06,2022-11-30,DEPT,,271,,
IND-328,D06,2022-12-31,DEPT,,283,,
IND-328,D06,2023-01-31,DEPT,,299,,
IND-328,D06,2023-02-28,DEPT,,247,,
IND-328,D06,2023-03-31,DEPT,,243,,
IND-328,D06,2023-04-30,DEPT,,216,,
IND-328,D06,2023-05-31,DEPT,,268,,
IND-328,D06,2023-06-30,DEPT,,316,,
IND-328,D06,2023-07-31,DEPT,,384,,
IND-328,D06,2023-08-31,DEPT,,432,,
IND-328,D07,2022-01-31,DEPT,,43,,
IND-328,D07,2022-02-28,DEPT,,67,,
IND-328,D07,2022-03-31,DEPT,701,49,,
IND-328,D07,2022-04-30,DEPT,,73,,
IND-328,D07,2022-05-31,DEPT,,68,,
IND-328,D07,2022-06-30,DEPT,767,69,,
IND-328,D07,2022-07-31,DEPT,,58,,
IND-328,D07,2022-08-31,DEPT,,43,,
IND-328,D07,2022-09-30,DEPT,,61,,
IND-328,D07,2022-10-31,DEPT,,73,,
IND-328,D07,2022-11-30,DEPT,,73,,
IND-328,D07,2022-12-31,DEPT,,86,,
IND-328,D07,2023-01-31,DEPT,,72,,
IND-328,D07,2023-02-28,DEPT,,53,,
IND-328,D07,2023-03-31,DEPT,,51,,
IND-328,D07,2023-04-30,DEPT,,55,,
IND-328,D07,2023-05-31,DEPT,,50,,
IND-328,D07,2023-06-30,DEPT,,50,,
IND-328,D07,2023-07-31,DEPT,,56,,
IND-328,D07,2023-08-31,DEPT,,52,,
IND-328,D08,2022-01-31,DEPT,,61,,
IND-328,D08,2022-02-28,DEPT,,77,,
IND-328,D08,2022-03-31,DEPT,650,33,,
IND-328,D08,2022-04-30,DEPT,,34,,
IND-328,D08,2022-05-31,DEPT,,51,,
IND-328,D08,2022-06-30,DEPT,665,47,,
IND-328,D08,2022-07-31,DEPT,,61,,
IND-328,D08,2022-08-31,DEPT,,69,,
IND-328,D08,2022-09-30,DEPT,,56,,
IND-328,D08,2022-10-31,DEPT,,73,,
IND-328,D08,2022-11-30,DEPT,,64,,
IND-328,D08,2022-12-31,DEPT,,59,,
IND-328,D08,2023-01-31,DEPT,,62,,
IND-328,D08,2023-02-28,DEPT,,49,,
IND-328,D08,2023-03-31,DEPT,,57,,
IND-328,D08,2023-04-30,DEPT,,50,,
IND-328,D08,2023-05-31,DEPT,,50,,
IND-328,D08,2023-06-30,DEPT,,53,,
IND-328,D08,2023-07-31,DEPT,,36,,
IND-328,D08,2023-08-31,DEPT,,67,,
IND-328,D09,2022-01-31,DEPT,,16,,
IND-328,D09,2022-02-28,DEPT,,23,,
IND-328,D09,2022-03-31,DEPT,300,25,,
IND-328,D09,2022-04-30,DEPT,,23,,
IND-328,D09,2022-05-31,DEPT,,22,,
IND-328,D09,2022-06-30,DEPT,301,21,,
IND-328,D09,2022-07-31,DEPT,,26,,
IND-328,D09,2022-08-31,DEPT,,39,,
IND-328,D09,2022-09-30,DEPT,,21,,
IND-328,D09,2022-10-31,DEPT,,63,,
IND-328,D09,2022-11-30,DEPT,,43,,
IND-328,D09,2022-12-31,DEPT,,28,,
IND-328,D09,2023-01-31,DEPT,,31,,
IND-328,D09,2023-02-28,DEPT,,24,,
IND-328,D09,2023-03-31,DEPT,,30,,
IND-328,D09,2023-04-30,DEPT,,36,,
IND-328,D09,2023-05-31,DEPT,,47,,
IND-328,D09,2023-06-30,DEPT,,33,,
IND-328,D09,2023-07-31,DEPT,,36,,
IND-328,D09,2023-08-31,DEPT,,37,,
IND-328,D10,2022-01-31,DEPT,,96,,
IND-328,D10,2022-02-28,DEPT,,83,,
IND-328,D10,2022-03-31,DEPT,912,63,,
IND-328,D10,2022-04-30,DEPT,,56,,
IND-328,D10,2022-05-31,DEPT,,80,,
IND-328,D10,2022-06-30,DEPT,982,54,,
IND-328,D10,2022-07-31,DEPT,,78,,
IND-328,D10,2022-08-31,DEPT,,80,,
IND-328,D10,2022-09-30,DEPT,,53,,
IND-328,D10,2022-10-31,DEPT,,80,,
IND-328,D10,2022-11-30,DEPT,,97,,
IND-328,D10,2022-12-31,DEPT,,114,,
IND-328,D10,2023-01-31,DEPT,,87,,
IND-328,D10,2023-02-28,DEPT,,73,,
IND-328,D10,2023-03-31,DEPT,,60,,
IND-328,D10,2023-04-30,DEPT,,90,,
IND-328,D10,2023-05-31,DEPT,,76,,
IND-328,D10,2023-06-30,DEPT,,59,,
IND-328,D10,2023-07-31,DEPT,,62,,
IND-328,D10,2023-08-31,DEPT,,91,,
IND-328,D11,2022-01-31,DEPT,,87,,
IND-328,D11,2022-02-28,DEPT,,104,,
IND-328,D11,2022-03-31,DEPT,1342,119,,
IND-328,D11,2022-04-30,DEPT,,114,,
IND-328,D11,2022-05-31,DEPT,,135,,
IND-328,D11,2022-06-30,DEPT,1413,130,,
IND-328,D11,2022-07-31,DEPT,,145,,
IND-328,D11,2022-08-31,DEPT,,158,,
IND-328,D11,2022-09-30,DEPT,,134,,
IND-328,D11,2022-10-31,DEPT,,121,,
IND-328,D11,2022-11-30,DEPT,,137,,
IND-328,D11,2022-12-31,DEPT,,183,,
IND-328,D11,2023-01-31,DEPT,,129,,
IND-328,D11,2023-02-28,DEPT,,68,,
IND-328,D11,2023-03-31,DEPT,,108,,
IND-328,D11,2023-04-30,DEPT,,88,,
IND-328,D11,2023-05-31,DEPT,,121,,
IND-328,D11,2023-06-30,DEPT,,128,,
IND-328,D11,2023-07-31,DEPT,,128,,
IND-328,D11,2023-08-31,DEPT,,108,,
IND-328,D12,2022-01-31,DEPT,,20,,
IND-328,D12,2022-02-28,DEPT,,23,,
IND-328,D12,2022-03-31,DEPT,320,33,,
IND-328,D12,2022-04-30,DEPT,,16,,
IND-328,D12,2022-05-31,DEPT,,30,,
IND-328,D12,2022-06-30,DEPT,315,15,,
IND-328,D12,2022-07-31,DEPT,,35,,
IND-328,D12,2022-08-31,DEPT,,26,,
IND-328,D12,2022-09-30,DEPT,,31,,
IND-328,D12,2022-10-31,DEPT,,21,,
IND-328,D12,2022-11-30,DEPT,,22,,
IND-328,D12,2022-12-31,DEPT,,56,,
