indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-311,D01,2021-12-31,DEPT,34,,,
IND-311,D01,2022-12-31,DEPT,35,35,,0
IND-311,D01,2026-12-31,DEPT,,,56,
IND-311,D02,2021-12-31,DEPT,30,,,
IND-311,D02,2022-12-31,DEPT,31,31,,0
IND-311,D02,2026-12-31,DEPT,,,47,
IND-311,D03,2021-12-31,DEPT,17,,,
IND-311,D03,2022-12-31,DEPT,18,18,,0
IND-311,D03,2026-12-31,DEPT,,,28,
IND-311,D04,2021-12-31,DEPT,12,,,
IND-311,D04,2022-12-31,DEPT,12,12,,0
IND-311,D04,2026-12-31,DEPT,,,15,
IND-311,D05,2021-12-31,DEPT,9,,,
IND-311,D05,2022-12-31,DEPT,10,10,,0
IND-311,D05,2026-12-31,DEPT,,,12,
IND-311,D06,2021-12-31,DEPT,17,,,
IND-311,D06,2022-12-31,DEPT,17,17,,0
IND-311,D06,2026-12-31,DEPT,,,37,
IND-311,D07,2021-12-31,DEPT,22,,,
IND-311,D07,2022-12-31,DEPT,19,19,,0
IND-311,D07,2026-12-31,DEPT,,,29,
IND-311,D08,2021-12-31,DEPT,16,,,
IND-311,D08,2022-12-31,DEPT,20,20,,0
IND-311,D08,2026-12-31,DEPT,,,27,
IND-311,D09,2021-12-31,DEPT,19,,,
IND-311,D09,2022-12-31,DEPT,19,19,,0
IND-311,D09,2026-12-31,DEPT,,,24,
IND-311,D10,2021-12-31,DEPT,25,,,
IND-311,D10,2022-12-31,DEPT,23,23,,0
IND-311,D10,2026-12-31,DEPT,,,31,
IND-311,D11,2021-12-31,DEPT,17,,,
IND-311,D11,2022-12-31,DEPT,22,22,,0
IND-311,D11,2026-12-31,DEPT,,,35,
IND-311,D12,2021-12-31,DEPT,29,,,
IND-311,D12,2022-12-31,DEPT,28,28,,0
IND-311,D12,2026-12-31,DEPT,,,37,
IND-311,D13,2021-12-31,DEPT,52,,,
IND-311,D13,2022-12-31,DEPT,37,37,,0
IND-311,D13,2026-12-31,DEPT,,,73,
IND-311,D14,2021-12-31,DEPT,21,,,
IND-311,D14,2022-12-31,DEPT,26,26,,0
IND-311,D14,2026-12-31,DEPT,,,47,
IND-311,D15,2021-12-31,DEPT,12,,,
IND-311,D15,2022-12-31,DEPT,13,13,,0
IND-311,D15,2026-12-31,DEPT,,,17,
IND-311,D16,2021-12-31,DEPT,33,,,
IND-311,D16,2022-12-31,DEPT,32,32,,0
IND-311,D16,2026-12-31,DEPT,,,42,
IND-311,D17,2021-12-31,DEPT,27,,,
IND-311,D17,2022-12-31,DEPT,27,27,,0
